"Long_emp_retention","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator"
3.58110883,1,0,34,0,0,0,1,1,3,1,0,0,0
5.848049281,1,0,23,1,1,0,1,1,3,1,1,0,0
16.22997947,1,1,35,1,0,1,1,0,1,0,0,0,0
2.234086242,0,0,26,0,0,0,1,1,2,1,0,0,1
85.48665298,0,0,22,0,0,0,1,1,1,0,1,0,0
33.90554415,0,0,23,1,0,0,1,1,1,0,1,0,0
64.29568789,1,1,44,0,0,1,1,1,3,0,1,1,0
9.100616016,1,0,26,1,0,1,1,0,2,1,1,0,1
99.77823409,0,0,26,1,1,0,1,1,2,0,1,1,0
17.11704312,0,0,31,0,0,1,1,1,3,0,1,1,0
70.50513347,1,0,24,1,0,0,1,1,0,0,1,0,0
36.00821355,0,0,45,1,0,0,1,0,3,0,0,1,0
47.21149897,0,0,31,1,0,0,1,0,1,0,1,0,1
96.52566735,1,0,24,1,0,0,1,1,1,0,1,0,1
8.31211499,1,0,29,0,0,0,1,1,0,0,0,0,0
50.20123203,0,0,31,1,0,1,1,0,0,0,0,0,0
9.593429158,1,0,34,0,0,0,1,1,0,1,0,0,1
105.1663244,0,0,34,0,0,0,1,0,3,0,1,0,0
43.4661191,0,1,28,1,0,0,1,0,1,0,0,1,1
59.89322382,1,0,27,1,0,1,1,0,1,1,0,0,0
13.86447639,1,0,22,1,0,1,1,1,1,0,1,1,0
29.24024641,1,0,42,1,0,1,0,1,3,0,0,0,0
23.9835729,1,0,23,0,0,1,1,1,3,1,1,0,0
8.969199179,1,0,26,1,1,1,1,0,2,1,1,0,1
179.449692,0,0,24,1,0,0,1,1,1,0,0,0,1
9.067761807,0,0,54,1,0,1,1,0,3,1,0,0,0
11.99178645,1,1,24,0,0,0,1,1,1,0,0,0,0
140.9445585,0,0,26,1,0,1,1,1,2,0,1,1,0
3.482546201,0,1,37,0,0,1,1,1,3,1,0,1,0
101.5195072,0,0,32,1,0,0,1,1,3,1,0,0,0
15.70431211,0,0,34,1,0,0,1,0,0,0,0,0,1
18.13552361,0,0,23,1,0,1,1,1,1,0,0,0,0
17.08418891,0,0,34,1,0,0,1,1,3,1,1,0,0
23.95071869,1,1,34,0,0,1,1,1,0,0,0,1,0
6.800821355,0,1,25,1,0,0,1,1,2,0,1,1,1
6.439425051,1,1,24,0,0,1,1,0,0,0,0,1,1
36.73100616,0,0,24,1,1,0,1,1,1,0,0,0,0
58.97330595,0,1,25,0,0,0,1,1,3,0,1,1,1
20.04106776,1,0,22,1,0,0,1,1,2,0,0,1,1
150.1437372,1,0,33,1,0,0,1,0,2,0,0,1,0
6.669404517,0,0,27,1,0,0,1,1,0,0,0,0,1
12.8788501,1,0,23,1,0,0,0,1,2,1,0,0,0
22.07802875,1,1,52,0,0,1,1,1,3,1,0,1,1
55.72073922,1,0,29,1,0,0,1,1,1,1,0,0,0
32.45995893,0,0,25,0,1,0,1,1,0,0,0,0,1
70.83367556,1,0,23,1,1,0,1,0,1,1,0,0,1
14.58726899,1,0,34,1,0,1,1,0,3,0,1,1,1
16.78850103,0,0,29,1,0,0,1,1,3,1,1,1,0
8.344969199,0,0,35,1,0,0,1,1,2,1,1,1,1
46.35728953,1,0,38,1,0,1,1,1,1,0,0,0,1
6.078028747,0,0,35,1,0,0,1,1,2,0,1,0,0
3.58110883,1,0,40,1,0,0,1,1,1,1,0,0,1
17.11704312,0,0,31,0,0,1,1,1,2,1,1,0,0
6.176591376,1,0,38,1,0,1,0,1,1,1,1,0,0
93.9301848,0,0,29,1,0,0,1,1,3,1,1,0,0
5.256673511,1,1,34,0,0,1,1,0,3,1,1,0,0
27.36755647,0,0,26,0,0,1,0,0,1,0,0,0,1
53.42094456,0,1,37,0,0,1,1,0,3,0,0,1,1
70.30800821,1,1,22,0,0,1,1,1,2,0,1,0,0
3.975359343,1,0,29,0,0,1,1,1,0,0,0,0,0
5.026694045,1,0,26,1,0,0,0,1,3,1,0,0,0
58.21765914,0,0,35,0,0,0,1,1,0,0,0,0,1
27.56468172,0,1,41,0,0,0,1,0,3,1,0,1,1
20.30390144,0,0,45,1,0,0,0,1,1,1,0,1,1
1.675564682,0,1,36,1,0,0,1,0,2,0,1,0,1
15.70431211,0,0,34,1,0,0,1,0,0,0,0,1,1
24.41067762,1,0,27,1,0,0,1,1,3,1,0,0,1
19.87679671,1,0,29,1,0,1,1,0,1,1,0,0,1
3.975359343,1,0,29,1,1,1,1,1,1,1,0,0,0
16.06570842,0,0,28,1,0,0,0,1,2,0,1,1,0
81.24845996,0,0,27,1,0,1,1,1,3,0,1,0,1
22.73511294,1,0,34,1,0,1,1,0,2,0,0,0,0
144.5913758,1,1,30,0,0,0,1,1,0,0,0,1,1
4.435318275,1,0,30,0,1,1,1,1,2,0,0,1,1
7.162217659,0,0,23,0,0,1,1,1,3,1,0,0,0
38.86652977,1,0,27,0,1,1,1,1,2,1,0,0,1
51.94250513,0,1,33,0,0,0,1,0,1,0,0,0,0
2.102669405,0,0,38,1,0,1,0,0,0,0,0,1,0
63.14579055,1,1,32,0,0,0,1,1,3,0,0,1,1
34.03696099,1,0,27,1,0,0,0,0,0,0,0,0,1
4.369609856,1,0,30,1,0,1,1,1,1,0,1,0,0
17.93839836,1,0,40,1,1,1,1,1,3,1,1,0,1
2.694045175,0,1,29,1,0,0,1,1,1,0,1,0,1
4.435318275,1,1,40,0,0,1,1,1,3,0,1,1,0
33.93839836,1,0,27,1,0,0,1,1,1,1,1,0,0
39.26078029,1,0,37,1,0,0,1,0,1,1,0,1,1
29.8973306,0,0,26,1,0,1,1,1,3,1,1,0,0
1.445585216,0,0,29,1,0,1,1,1,1,1,0,0,0
35.38398357,1,0,31,1,0,1,1,1,3,1,0,0,1
43.86036961,0,0,29,1,0,0,1,0,0,1,0,0,1
9.527720739,1,1,23,1,0,0,1,1,1,0,1,0,0
18.49691992,1,0,32,1,0,1,1,1,0,1,0,0,1
22.24229979,0,0,46,1,1,0,1,1,3,1,1,0,0
153.100616,0,1,43,0,0,1,1,0,1,0,0,1,0
105.8234086,0,0,32,1,0,0,1,1,3,1,0,0,0
14.6201232,1,1,39,0,0,1,1,0,3,0,0,1,0
34.49691992,0,0,38,1,0,1,1,0,3,0,0,1,1
8.410677618,0,1,24,0,0,1,1,1,3,0,0,1,0
9.790554415,1,0,41,1,0,0,1,1,3,1,1,0,0
123.3347023,1,0,22,0,0,1,1,1,3,1,1,0,1
0.394250513,1,1,36,0,0,1,1,1,3,1,0,1,0
20.69815195,0,0,27,1,0,1,1,1,0,0,0,1,0
16.65708419,0,1,29,1,0,0,1,1,3,0,1,1,1
19.44969199,0,0,31,1,0,0,1,1,1,0,0,1,0
8.969199179,1,0,42,1,1,1,1,1,1,1,0,0,1
15.11293634,0,0,45,1,0,0,1,1,1,1,0,1,1
54.07802875,1,0,31,1,0,1,1,0,3,0,1,0,0
5.420944559,1,1,44,0,0,1,1,0,3,1,1,0,0
14.06160164,0,0,56,1,0,1,1,1,3,1,0,0,1
3.58110883,0,0,32,0,0,1,1,0,1,0,1,0,0
52.73100616,1,0,45,1,0,1,0,1,3,1,0,0,1
8.27926078,1,1,29,0,0,1,1,1,0,0,0,1,1
18.95687885,1,1,36,0,0,1,1,0,0,0,1,0,0
20.04106776,1,0,25,1,1,0,1,0,0,0,0,1,1
19.51540041,0,0,31,1,0,0,1,1,1,1,1,0,0
2.858316222,1,0,38,1,0,1,1,0,2,0,0,0,0
5.092402464,0,0,47,1,0,0,1,0,2,1,0,0,1
40.60780287,0,1,33,1,0,0,1,0,3,1,1,1,0
59.20328542,1,0,25,1,1,0,1,1,3,0,1,0,0
23.88501027,1,0,26,1,0,0,1,1,1,0,0,0,1
27.40041068,0,0,22,1,0,0,1,1,1,0,0,0,1
7.819301848,0,0,30,1,0,1,1,0,1,1,1,0,0
8.87063655,1,0,38,1,1,0,0,1,3,0,0,0,1
8.969199179,1,0,42,1,1,1,1,1,1,1,0,0,1
60.78028747,0,0,33,1,0,0,1,0,3,0,0,1,1
16.65708419,0,0,26,1,0,1,1,1,0,0,0,0,0
23.6550308,1,0,37,1,0,1,1,1,1,0,0,1,1
85.48665298,0,1,29,0,1,1,1,1,3,0,1,1,0
15.11293634,1,0,23,1,0,0,1,0,0,0,0,1,1
25.98767967,0,1,23,0,0,1,1,1,1,1,1,0,0
48.45995893,1,0,34,0,0,0,1,0,1,0,1,0,0
36.59958932,0,1,33,1,0,0,1,0,2,1,0,1,0
18.7926078,0,1,30,0,0,1,1,1,1,0,0,1,1
21.15811088,0,1,49,0,0,1,1,1,1,0,0,1,0
5.092402464,0,0,29,1,0,0,0,1,3,0,0,1,0
3.449691992,1,0,40,1,0,1,0,0,1,0,0,0,1
17.3798768,1,0,24,1,0,0,1,1,2,1,0,0,1
61.73305955,1,1,23,0,0,1,1,0,3,1,1,0,0
16.62422998,0,0,32,1,0,1,0,1,1,0,0,1,1
21.65092402,0,0,43,1,0,1,1,1,1,1,0,0,1
45.43737166,0,0,35,1,0,0,1,1,1,0,0,1,0
73.42915811,0,0,29,0,0,1,1,1,3,0,1,1,0
4.402464066,0,1,40,0,0,1,0,1,1,1,0,1,1
0.492813142,0,0,29,1,0,0,0,1,3,0,0,1,0
10.94045175,1,1,33,0,1,1,1,0,3,1,0,1,1
20.92813142,1,0,23,0,1,1,1,1,3,1,0,1,0
12.02464066,1,1,30,0,0,1,0,0,2,0,0,1,0
5.453798768,0,1,29,1,0,0,1,1,1,0,1,0,1
99.77823409,0,0,42,1,0,0,1,1,2,0,1,1,0
13.40451745,1,0,30.40033257,1,0,0,1,1,1,1,0,1,0
41.29774127,1,0,22,1,0,1,1,1,2,0,1,1,0
60.94455852,1,0,25,1,0,1,1,0,2,0,1,1,1
133.4209446,1,0,29,0,0,1,1,0,2,1,0,1,1
86.6036961,1,0,33,1,0,1,1,1,3,1,1,0,0
123.0718686,1,0,28,0,0,0,1,0,3,1,0,1,1
25.36344969,0,0,32,1,0,1,1,0,1,1,0,0,1
90.90759754,0,1,32,0,1,1,1,0,1,0,0,0,0
7.589322382,1,1,36,1,0,1,1,1,3,0,1,1,1
2.135523614,0,1,38,1,0,0,1,0,3,0,1,1,0
24.27926078,0,1,45,1,0,1,1,0,1,0,0,1,0
59.17043121,0,0,22,1,1,0,1,1,0,0,0,1,1
23.81930185,1,1,22,0,1,1,1,1,1,0,0,1,1
2.135523614,0,0,26,0,0,0,1,1,2,1,0,0,1
25.42915811,1,0,22,1,1,1,1,1,1,0,0,1,1
53.48665298,1,1,41,0,0,1,1,1,3,0,1,1,0
14.48870637,0,1,30,0,0,1,0,0,2,0,1,1,0
43.26899384,0,0,51,1,0,1,1,1,3,1,0,1,0
24.83778234,0,0,34,1,0,1,1,1,2,0,0,1,1
48.6899384,0,0,25,1,1,0,1,1,1,0,1,1,0
2.168377823,0,0,26,0,0,0,1,1,2,1,0,0,1
34.29979466,0,1,34,1,0,0,1,1,0,0,1,1,1
33.41273101,0,1,32,1,0,1,1,1,3,0,1,1,0
16,1,0,26,1,0,1,1,1,1,0,0,1,0
22.73511294,1,0,34,1,0,1,1,0,1,1,0,0,0
11.95893224,1,1,29,1,0,0,1,0,3,0,1,1,0
23.9835729,1,0,23,0,0,1,1,1,3,1,1,0,0
15.01437372,0,0,30,1,0,1,1,0,0,0,0,0,1
23.45790554,0,0,29,1,0,1,1,1,1,1,0,1,0
23.45790554,0,0,29,1,0,0,1,0,1,1,0,0,1
64.52566735,0,0,25,1,0,1,1,1,0,0,1,0,0
15.93429158,0,0,41,1,0,1,0,1,0,1,0,0,0
33.97125257,0,0,25,1,1,0,1,1,1,1,0,0,0
59.86036961,1,0,27,1,0,1,1,1,1,1,0,0,0
16.95277207,0,0,38,1,0,0,1,1,1,0,1,0,0
2.792607803,1,0,23,1,0,0,1,1,1,0,0,0,1
26.02053388,1,1,25,0,0,1,1,0,3,1,0,1,0
58.94045175,0,1,46,1,0,0,1,1,3,1,1,0,0
10.7761807,1,0,35,0,0,0,1,0,0,0,0,0,1
19.28542094,1,0,38,0,0,1,1,0,1,1,0,0,1
12.64887064,0,0,36,1,1,1,1,1,3,1,0,0,0
28.78028747,0,0,31,0,0,0,1,1,1,0,1,0,0
86.83367556,1,0,29,1,0,0,1,0,1,0,0,1,0
35.28542094,1,0,23,1,1,0,1,1,0,0,0,1,1
23.03080082,0,0,24,1,0,0,1,1,2,0,0,1,1
9.49486653,0,0,26,0,0,1,1,1,1,0,0,1,0
12.97741273,1,0,29,1,0,0,1,1,3,0,1,1,1
38.01232033,0,1,33,1,0,1,1,0,3,0,1,1,0
1.80698152,0,0,26,0,0,0,1,1,2,1,0,0,1
50.29979466,0,0,21,1,0,0,0,1,3,1,1,1,0
2.201232033,1,1,23,0,0,1,1,1,1,0,1,1,1
104.0164271,0,0,37,1,0,1,1,1,2,0,1,1,0
2.98973306,1,1,45,0,0,1,1,1,3,1,1,1,0
31.34291581,0,0,22,1,0,0,1,1,3,0,1,1,0
109.1088296,0,0,29,1,0,1,1,0,3,0,1,0,0
59.49897331,1,0,23,0,0,0,1,1,1,0,0,1,0
106.2176591,0,0,23,1,0,1,1,1,2,0,0,0,1
45.5687885,1,0,25,1,1,0,1,1,1,1,1,0,0
19.84394251,1,0,29,1,0,0,1,0,0,1,0,0,0
26.15195072,1,1,31,0,0,1,1,1,2,0,1,1,0
11.69609856,1,0,25,1,0,0,0,0,3,0,1,1,0
109.2402464,0,0,22,1,0,0,1,1,2,0,1,0,0
30.12731006,0,0,34,1,1,1,1,1,3,0,1,0,0
32,0,0,22,0,0,1,1,1,1,0,0,1,1
23.75359343,0,0,34,1,0,0,1,1,3,1,1,0,0
84.04106776,0,1,28,1,0,1,1,1,3,0,1,0,0
58.80903491,1,0,32,0,0,0,1,0,3,0,1,0,0
45.30595483,1,0,34,1,0,0,1,1,2,0,1,0,0
16.49281314,0,0,34,1,0,0,1,0,0,0,0,0,1
7.12936345,0,0,27,1,0,1,1,1,1,1,0,0,1
73.98767967,0,1,33,0,1,1,1,0,1,1,0,1,1
3.482546201,1,0,37,1,1,0,1,1,1,1,0,1,0
9.133470226,0,0,22,1,0,1,1,1,0,1,0,0,1
39.2936345,0,1,21,0,0,1,1,1,3,0,0,1,0
94.12731006,0,0,25,1,0,1,0,0,1,0,1,1,1
22.24229979,0,0,46,1,1,0,1,1,1,1,0,0,0
164.5667351,0,0,27,0,0,0,1,0,3,0,0,1,0
30.71868583,0,0,32,1,0,1,1,1,3,0,1,1,0
7.819301848,0,0,30,1,0,1,1,0,2,0,0,1,1
11.72895277,0,0,27,0,0,1,1,1,1,0,1,1,1
26.94045175,1,0,24,1,0,0,1,1,2,0,0,0,0
3.121149897,0,0,32,0,0,1,1,0,0,1,0,0,1
11.95893224,1,0,35,1,0,0,1,1,1,0,1,0,1
43.99178645,1,1,26,0,0,1,1,1,0,1,0,1,1
23.68788501,1,0,24,1,0,0,0,1,3,0,0,1,0
34.56262834,1,1,31,0,0,1,1,0,0,0,0,1,0
28.84599589,1,1,31,0,0,1,0,1,1,1,1,0,1
20.69815195,1,0,40,1,0,1,1,0,3,1,1,0,1
37.12525667,1,0,38,1,0,1,1,0,3,0,1,0,0
18.92402464,0,1,43,0,0,1,1,1,1,0,0,1,1
11.92607803,0,0,27,1,0,1,0,1,1,0,1,0,1
48.62422998,0,0,40,1,1,1,1,1,1,1,1,0,0
57.65913758,0,0,33,1,0,0,1,0,0,1,1,1,0
23.95071869,1,1,34,0,0,1,1,1,0,0,0,1,0
10.11909651,0,0,30,1,0,1,0,0,0,0,0,0,1
23.55646817,1,0,32,1,0,0,1,1,2,1,1,1,1
66.69404517,0,0,32,1,0,1,1,0,0,0,0,1,1
16.82135524,0,0,32,1,0,0,1,1,3,0,1,1,1
100.238193,0,0,23,1,0,1,1,0,2,0,0,0,1
54.04517454,1,0,30,1,1,0,1,1,2,0,0,1,1
129.8069815,1,0,22,0,0,0,0,1,3,0,0,0,0
0.689938398,0,0,24,1,0,0,1,1,3,1,1,0,0
12.22176591,1,1,27,0,0,1,1,0,3,0,0,1,1
37.09240246,1,0,37,1,1,0,1,1,1,1,1,0,0
7.523613963,0,0,39,1,0,1,1,1,1,0,1,0,0
49.47843943,0,1,31,0,0,0,1,1,2,0,0,1,1
2.36550308,0,0,28,1,0,1,1,1,1,1,0,0,0
54.01232033,1,1,37,0,0,1,1,1,0,0,0,1,1
86.53798768,1,0,23,0,1,0,1,1,3,1,1,0,0
8.410677618,1,1,32,0,1,0,1,1,3,0,1,1,0
11.99178645,1,0,27,1,1,0,1,1,1,1,0,0,1
6.143737166,1,0,31,1,0,1,0,0,2,0,1,1,1
42.38193018,1,0,36,1,0,0,1,1,1,0,0,1,1
59.99178645,0,0,31,0,0,1,1,0,3,0,1,0,1
30.35728953,0,0,30,1,0,1,1,1,3,0,1,1,0
16.95277207,0,0,38,1,0,0,1,1,1,0,1,1,0
26.4476386,1,0,27,0,1,1,1,1,2,1,0,0,1
120.4435318,1,0,28,1,0,1,1,1,3,0,1,0,0
90.51334702,1,0,22,1,0,0,1,1,3,0,1,1,0
9.823408624,1,1,26,0,0,1,1,1,3,0,0,1,0
27.56468172,0,0,26,1,0,0,1,0,3,1,1,0,0
51.31827515,0,0,28,1,0,0,1,0,1,0,0,0,0
55.95071869,0,0,40,1,0,0,1,1,3,1,0,0,0
29.01026694,1,0,28,0,0,1,1,1,0,0,0,0,0
59.40041068,0,0,24,1,1,0,1,1,0,0,0,1,0
87.68788501,1,0,29,1,0,0,1,1,1,1,0,0,1
9.921971253,0,0,20,0,0,1,1,1,0,0,0,0,1
13.10882957,1,0,21,1,0,0,0,1,3,1,1,0,1
93.8973306,0,1,23,0,0,1,1,1,2,0,0,1,0
73.49486653,1,1,33,0,0,0,1,1,3,0,1,1,0
133.8809035,1,1,19,0,0,0,1,0,3,1,0,1,0
44.78028747,1,0,36,1,0,1,1,1,0,0,0,0,1
16.78850103,1,0,21,0,0,0,1,1,1,1,0,0,0
74.74332649,1,0,25,1,0,1,1,0,3,0,1,0,0
5.94661191,0,0,38,0,0,1,1,0,1,0,0,1,1
26.34907598,0,1,36,0,0,1,0,1,3,1,0,1,0
73.65913758,1,0,30,1,1,0,1,1,3,0,0,1,0
2.431211499,0,0,35,1,0,0,0,1,1,0,0,1,1
32.45995893,1,0,32,1,0,1,1,1,3,0,1,1,1
14.85010267,1,1,29,1,0,0,1,1,3,0,1,1,0
160.0657084,1,0,24,1,0,1,1,1,3,1,1,0,1
73.3963039,0,0,43,1,0,1,1,1,0,1,0,0,1
12.32032854,0,1,36,1,0,1,1,1,1,0,0,0,0
1.938398357,0,0,26,0,0,0,1,1,2,1,0,0,1
49.87268994,1,0,30.40033257,0,0,1,0,1,0,0,0,0,1
23.9835729,1,0,23,0,1,1,1,1,3,1,1,0,0
4.501026694,0,1,24,1,0,1,1,1,1,0,1,1,1
70.34086242,0,0,31,1,0,0,1,1,3,1,1,0,0
15.57289528,1,0,24,1,0,0,1,1,1,1,0,0,1
9.034907598,0,0,30,1,0,1,1,1,2,0,0,1,1
19.35112936,0,0,45,1,0,0,1,1,3,1,1,1,0
103.5893224,0,0,21,1,0,0,0,1,3,0,1,1,0
23.45790554,0,0,29,1,0,1,1,1,1,1,0,0,0
12.05749487,1,0,36,0,0,1,1,1,2,0,0,0,0
59.76180698,0,0,38,1,1,1,1,0,3,1,0,0,0
20.46817248,0,0,31,1,0,1,1,1,3,1,1,0,0
114.1355236,1,0,38,0,0,1,1,1,3,0,1,1,0
37.9137577,0,0,34,1,1,0,1,1,3,1,1,0,1
44.94455852,0,1,33,1,0,0,1,1,3,1,1,0,1
15.93429158,1,0,35,1,0,1,1,1,1,1,0,0,1
10.11909651,0,0,30,1,0,1,0,0,0,0,0,1,1
9.790554415,1,0,41,1,0,0,1,1,3,1,1,0,0
2.102669405,0,0,32,0,0,1,1,1,2,0,0,1,1
9.790554415,1,0,41,1,0,1,1,1,3,1,1,0,0
26.57905544,1,0,28,1,0,0,1,1,3,1,1,0,1
51.94250513,1,0,49,1,0,1,1,1,1,1,0,0,0
39.68788501,0,0,25,1,0,1,1,1,1,1,0,0,1
42.18480493,0,0,27,1,0,1,1,1,3,0,0,1,1
16.39425051,1,0,28,1,0,1,1,0,0,0,0,0,0
26.21765914,1,0,36,1,0,1,1,1,3,1,1,1,0
80.16427105,1,0,26,0,0,0,1,1,3,0,1,0,0
11.30184805,1,0,34,0,0,1,0,0,0,0,0,0,0
2.135523614,0,0,26,0,0,0,1,1,2,1,0,0,1
22.24229979,1,0,34,1,0,1,1,0,0,0,0,0,0
20.59958932,1,0,26,1,0,1,1,0,3,0,0,1,0
16.62422998,0,1,24,0,1,1,1,1,2,0,1,0,0
11.79466119,0,0,29,1,0,0,1,1,3,0,1,0,0
12.68172485,1,0,36,1,0,1,1,1,1,0,0,0,1
4.533880903,1,0,31,0,0,0,0,1,2,0,1,0,0
33.57700205,1,0,25,1,0,0,1,1,0,0,0,0,1
15.70431211,0,0,24,1,1,0,1,1,2,0,1,1,0
0.492813142,0,0,29,1,0,0,0,1,3,0,0,1,1
81.83983573,1,0,29,1,0,0,1,1,3,1,1,0,1
40.11498973,0,1,41,0,0,1,1,0,3,1,1,1,0
23.2936345,1,0,32,1,0,0,1,0,1,1,1,0,0
1.478439425,1,1,28,0,0,1,1,1,1,0,1,1,0
73.82340862,0,0,26,0,0,1,1,0,0,0,0,1,1
8.640657084,1,0,25,0,0,0,0,1,1,0,1,1,0
42.94045175,1,0,25,0,0,1,1,1,3,1,1,0,0
13.9301848,0,0,27,1,0,0,1,1,1,0,1,0,0
63.54004107,1,0,31,0,0,1,1,0,3,0,0,1,1
110.4887064,0,0,25,1,0,0,1,1,0,0,0,1,1
15.73716632,1,0,27,0,1,1,1,1,1,1,0,0,0
26.11909651,1,0,31,1,0,1,0,1,3,1,0,0,0
19.05544148,0,0,26,1,1,1,0,1,3,0,1,1,0
4.960985626,1,0,37,0,0,0,1,1,0,0,0,0,1
22.73511294,1,0,34,1,0,1,1,0,1,1,0,0,0
15.57289528,1,0,24,1,0,0,1,1,1,1,0,0,1
16.65708419,0,1,29,1,0,0,1,1,3,1,1,1,0
39.88501027,0,1,22,1,0,0,1,1,0,0,1,1,1
36.96098563,1,0,48,0,0,0,1,1,3,1,0,0,1
49.31416838,1,1,42,0,0,1,1,1,2,1,1,0,0
34.23408624,0,0,24,1,0,0,1,1,0,1,0,0,0
4.041067762,0,0,41,1,0,1,1,1,3,0,1,0,0
23.45790554,0,0,29,1,0,1,1,1,0,0,0,0,0
53.81519507,1,0,30.40033257,0,0,1,1,1,3,1,0,0,0
28.81314168,0,0,23,1,0,1,1,1,1,0,1,0,0
110.0287474,0,0,25,1,0,1,1,0,1,0,1,1,1
6.242299795,0,0,21,1,1,0,0,1,1,1,0,0,1
24.0164271,1,0,28,1,0,1,1,1,3,0,1,0,0
9.790554415,1,0,41,1,0,1,1,1,3,1,1,1,0
