"Long_emp_retention","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator"
1.741273101,1,0,24,0,0,0,0,1,1,0,1,0,0
43.95893224,0,0,38,1,0,1,1,1,0,1,0,0,1
16,1,0,28,1,0,0,1,0,3,0,1,0,0
70.17659138,0,0,31,1,0,0,1,1,3,0,1,0,0
40.47638604,0,1,26,0,0,1,1,1,1,0,0,1,1
22.63655031,1,0,36,0,0,0,1,1,0,0,0,1,1
5.092402464,0,0,47,1,0,0,1,0,2,1,0,0,1
15.57289528,1,0,24,1,0,0,1,1,1,1,0,0,1
28.81314168,0,0,23,1,0,1,1,1,1,0,1,0,0
42.90759754,0,0,24,1,0,0,1,1,1,1,0,0,0
89.36344969,1,0,22,1,0,1,1,1,1,0,0,1,1
140.9445585,0,0,26,1,0,1,1,1,2,0,1,1,0
60.25462012,1,0,22,1,0,0,1,0,1,1,1,0,0
39.2936345,0,1,21,0,0,1,1,1,3,0,0,1,0
96.72279261,1,1,30,0,0,1,1,0,1,1,0,0,1
133.9137577,1,1,19,0,0,0,1,0,1,0,0,1,1
12.05749487,1,0,36,0,0,1,1,1,2,0,0,0,0
7.852156057,0,0,27,1,0,0,1,1,1,0,0,0,1
18.16837782,1,0,24,1,0,0,1,1,2,1,1,0,0
10.38193018,0,0,34,0,0,0,1,0,1,0,1,0,0
34.56262834,1,1,31,0,0,1,1,0,0,0,0,1,0
49.31416838,1,1,42,0,0,1,1,1,2,1,1,0,0
16.78850103,1,0,21,0,0,0,1,1,1,1,0,0,0
16.49281314,0,0,34,1,0,0,1,0,0,0,0,0,1
9.133470226,0,0,22,1,0,1,1,1,0,1,0,0,1
13.10882957,1,1,26,0,0,1,1,0,1,0,0,1,0
27.40041068,0,0,22,1,0,0,1,1,1,0,0,0,1
14.45585216,0,0,33,1,0,1,0,1,1,0,1,0,0
23.12936345,0,0,23,1,1,0,1,1,1,0,1,0,1
65.3798768,0,1,32,1,0,0,1,0,2,0,0,1,1
2.431211499,0,0,35,1,0,0,0,1,1,0,0,1,1
7.819301848,0,0,30,1,0,1,1,0,2,0,0,1,1
22.07802875,1,1,52,0,0,1,1,1,3,1,0,1,1
14.55441478,0,1,30,0,0,0,0,0,2,0,0,1,0
5.650924025,1,0,45,1,0,1,1,0,0,0,0,0,0
42.0862423,0,0,31,1,0,0,1,1,3,1,1,0,0
5.815195072,1,0,25,0,0,1,1,1,3,0,1,0,1
163.7782341,0,1,23,1,0,0,1,0,2,1,0,1,0
29.24024641,1,0,42,1,0,1,0,1,3,0,0,0,0
33.93839836,1,0,27,1,0,0,1,1,1,1,1,0,0
2.759753593,1,0,41,1,0,1,1,1,3,1,0,0,1
3.975359343,1,0,29,1,1,1,1,1,1,1,0,0,0
2.858316222,1,0,38,1,0,1,1,0,1,1,0,0,0
33.87268994,0,0,22,0,0,0,1,1,1,1,0,0,0
23.45790554,0,0,29,1,0,0,1,0,1,1,0,0,1
80.98562628,1,0,32,1,0,1,1,1,3,1,1,0,0
2.201232033,1,0,33,1,0,0,1,0,2,1,1,0,0
2.759753593,0,0,28,1,0,1,1,1,1,0,0,1,1
36.59958932,0,1,33,1,0,0,1,0,2,1,0,1,0
63.14579055,1,1,32,0,0,0,1,1,3,0,0,1,1
55.95071869,0,0,28,1,0,0,1,0,2,0,0,1,0
74.74332649,1,0,25,1,0,1,1,0,3,0,1,0,0
15.11293634,0,0,45,1,0,0,1,1,3,0,0,1,1
64.52566735,0,0,25,1,0,1,1,1,0,0,1,0,0
81.83983573,1,0,29,1,0,0,1,1,3,1,1,0,1
7.12936345,1,0,21,1,0,1,1,1,2,1,1,0,0
26.18480493,1,1,21,0,0,1,1,1,3,1,0,0,0
73.98767967,0,1,33,0,1,1,1,0,1,1,0,1,1
3.811088296,1,0,23,1,1,1,1,1,1,0,1,0,0
57.10061602,0,1,26,1,0,1,1,0,3,1,0,0,1
75.8275154,0,0,23,1,0,0,1,1,3,1,1,0,0
23.6550308,1,1,26,0,0,1,1,1,3,0,1,0,0
80.65708419,1,0,37,1,0,1,1,0,3,1,1,0,0
57.65913758,0,0,33,1,0,0,1,0,3,0,0,1,1
8.969199179,1,0,42,1,1,1,1,1,1,1,0,0,1
9.527720739,1,1,23,1,0,0,1,1,1,0,1,0,0
14.48870637,0,1,30,0,0,1,0,0,2,0,1,1,0
55.12936345,0,0,37,1,0,1,1,1,2,1,0,0,1
36.23819302,1,0,32,1,0,1,1,0,3,1,1,0,0
8.969199179,1,0,26,1,1,1,1,0,2,1,1,0,1
8.772073922,1,0,27,1,0,0,1,0,1,0,1,1,0
58.80903491,1,0,32,0,0,0,1,0,3,0,1,0,0
24.90349076,0,0,24,1,0,1,1,1,3,1,1,0,0
50.20123203,0,0,31,1,0,1,1,0,0,0,0,0,0
86.6036961,1,0,33,1,0,1,1,1,3,1,1,0,0
33.3798768,1,0,38,1,0,1,1,1,0,0,0,1,0
7.819301848,0,0,30,1,0,1,1,0,1,1,1,0,0
23.55646817,1,0,32,1,0,0,1,1,2,1,1,1,1
11.99178645,1,0,27,1,1,0,1,1,1,1,0,0,1
9.034907598,0,0,30,1,0,1,1,1,1,1,1,0,0
5.453798768,0,1,29,1,0,0,1,1,1,0,1,0,1
56.77207392,1,0,36,1,0,1,1,1,2,0,1,0,0
164.5667351,0,0,27,0,0,0,1,0,3,0,0,1,0
30.22587269,0,1,33,1,0,0,1,0,3,1,1,1,0
1.708418891,0,1,30,0,0,1,1,1,1,0,1,0,0
73.65913758,1,0,30,1,1,0,1,1,3,0,0,1,0
11.99178645,1,0,27,1,1,0,1,1,1,1,0,0,1
9.199178645,1,1,44,0,0,1,1,1,1,1,1,1,0
79.54004107,0,1,34,0,0,1,1,1,3,0,1,0,0
123.0718686,1,0,28,0,0,0,1,0,3,1,0,1,1
35.74537988,1,0,35,1,0,1,1,1,2,1,0,0,0
4.1724846,0,0,28,1,0,1,1,1,3,1,1,0,0
8.772073922,0,0,32,1,0,1,0,0,1,0,0,0,1
3.58110883,1,0,34,0,0,0,1,1,3,1,0,0,0
26.31622177,1,0,24,0,0,1,0,1,2,0,0,1,0
133.4209446,1,0,29,0,0,1,1,0,2,1,0,1,1
67.4825462,0,0,36,1,0,0,1,1,3,1,0,1,1
11.8275154,1,0,24,1,0,0,1,1,0,1,0,0,0
2.234086242,0,0,26,0,0,0,1,1,2,1,0,0,1
39.22792608,1,0,37,1,0,0,1,0,3,1,0,0,1
12.12320329,1,0,39,1,0,1,1,1,3,1,0,0,0
1.18275154,0,0,50,0,0,1,0,0,3,1,1,0,0
44.94455852,0,1,33,1,0,0,1,1,3,1,1,0,1
8.969199179,1,0,42,1,1,1,1,1,1,1,0,0,1
45.07597536,0,0,28,1,0,0,1,1,1,1,0,0,1
17.51129363,0,0,39,1,0,0,1,1,3,0,0,0,0
10.51334702,0,0,28,1,0,0,1,1,1,0,0,1,1
49.7412731,0,1,40,0,0,1,1,0,3,1,1,1,0
106.8418891,1,0,22,1,0,0,1,0,1,0,0,1,1
9.100616016,1,0,26,1,0,1,1,0,2,1,1,0,1
3.482546201,0,1,37,0,0,1,1,1,3,1,0,1,0
28.35318275,1,1,26,0,0,0,1,1,0,0,0,1,1
40.3449692,0,0,29,1,0,1,1,1,1,0,0,1,1
42.38193018,1,0,36,1,0,0,1,1,1,0,0,1,1
32.45995893,0,0,25,0,1,0,1,1,0,0,0,0,1
49.87268994,1,0,30.40033257,0,0,1,0,1,0,0,0,0,1
79.01437372,1,1,29,0,1,1,1,0,3,0,1,0,0
1.642710472,1,0,44,1,0,1,1,1,3,1,0,0,0
14.85010267,1,1,25,1,0,0,1,0,1,0,0,0,0
114.1355236,1,0,38,0,0,1,1,1,3,0,1,1,0
11.92607803,0,0,27,1,0,1,0,1,1,0,1,0,1
30.71868583,0,0,32,1,0,1,1,1,3,0,1,1,0
55.22792608,0,0,28,1,0,1,1,0,0,0,0,1,1
11.03901437,1,0,37,1,0,1,1,0,1,1,0,0,1
13.07597536,1,0,21,1,0,0,1,1,2,1,0,0,0
20.59958932,1,0,26,1,0,1,1,0,3,0,0,1,0
32.26283368,1,0,35,1,0,1,1,0,2,0,0,1,1
23.2936345,0,0,29,0,1,1,1,0,1,1,0,0,0
50.69404517,0,1,32,0,0,0,1,0,3,0,1,1,0
0.689938398,0,0,24,1,0,0,1,1,3,1,1,0,0
35.84394251,0,0,27,1,0,1,1,1,3,0,1,1,1
41.65913758,0,0,29,1,0,0,1,1,1,1,1,0,0
36.33675565,0,0,32,1,0,1,1,1,1,1,0,0,0
13.17453799,1,1,28,0,0,1,1,0,1,1,0,0,1
39.68788501,0,0,25,1,0,1,1,1,1,1,0,0,1
106.2176591,0,0,23,1,0,1,1,1,2,0,0,0,1
47.6386037,0,1,40,0,0,1,1,0,3,1,1,1,0
51.31827515,0,0,43,1,0,0,1,0,3,0,0,1,1
7.030800821,1,0,39,1,0,0,1,0,0,1,0,0,1
123.3347023,1,0,22,0,0,1,1,1,3,0,1,1,0
4.960985626,1,0,37,0,0,0,1,1,0,0,0,0,1
81.24845996,0,0,27,1,0,1,1,1,3,0,1,0,1
8.180698152,1,0,24,1,0,0,1,1,1,0,1,0,0
17.93839836,1,1,24,1,0,0,0,1,3,1,1,0,1
79.54004107,0,1,23,0,0,1,1,0,3,0,1,0,0
70.93223819,0,1,26,1,0,0,1,1,3,0,0,1,0
2.792607803,1,1,39,0,0,0,1,1,0,0,0,1,1
12.38603696,0,0,24,1,1,0,1,1,2,1,0,0,0
9.593429158,1,0,34,0,0,0,1,1,0,1,0,0,1
24.83778234,0,0,29,1,0,0,1,0,0,0,0,0,1
1.80698152,1,1,27,0,0,1,1,1,3,0,1,1,0
34.03696099,1,0,27,1,0,0,0,0,0,0,0,1,1
94.78439425,0,0,31,1,1,1,1,1,1,1,0,0,1
19.84394251,1,0,29,1,0,0,1,0,0,1,0,0,0
59.00616016,1,1,36,0,0,1,1,1,3,0,1,1,0
48.62422998,0,0,40,1,1,1,1,1,1,1,1,0,0
16.06570842,0,0,50,1,0,1,1,1,1,1,1,0,1
49.41273101,0,0,51,1,0,1,0,1,3,1,0,1,0
21.35523614,1,1,31,0,0,0,0,0,0,0,0,1,1
15.73716632,1,0,27,0,1,1,1,1,1,1,0,0,0
85.48665298,0,1,29,0,1,1,1,1,3,0,1,1,0
34.29979466,0,1,34,1,0,0,1,1,0,0,1,1,1
19.05544148,0,0,26,1,1,1,0,1,3,0,1,1,0
3.351129363,1,0,24,1,0,0,1,1,3,1,0,0,0
25.23203285,1,0,30,0,0,0,1,1,3,0,1,1,0
22.37371663,1,0,31,0,0,1,1,1,2,0,1,0,0
11.8275154,0,1,35,1,0,0,1,1,3,0,1,0,1
0.427104723,1,0,24,1,1,0,1,1,0,0,0,0,0
23.68788501,1,0,24,1,0,0,0,1,3,0,1,1,0
60.94455852,1,0,25,1,0,1,1,0,2,0,1,1,1
35.94250513,1,1,38,0,0,1,1,0,0,0,1,0,0
12.81314168,1,1,33,0,0,1,0,0,0,0,1,0,0
8.180698152,0,1,30,0,0,1,1,0,3,0,0,1,0
6.275154004,0,1,28,0,1,1,1,1,3,1,0,0,0
12.32032854,0,1,36,1,0,1,1,1,1,0,0,0,0
92.64887064,0,0,25,1,0,0,1,1,2,0,1,0,0
2.694045175,0,1,29,1,0,0,1,1,1,0,1,0,1
55.12936345,0,0,37,1,0,1,1,1,1,1,0,0,1
17.57700205,1,0,25,1,0,1,1,1,1,1,0,0,1
52.50102669,1,1,35,0,0,1,1,0,2,0,0,1,1
19.08829569,1,0,36,0,0,0,1,0,3,1,0,0,1
8.180698152,1,0,24,1,0,1,1,1,1,0,0,0,0
133.8809035,1,1,19,0,0,0,1,0,3,1,0,1,0
120.4435318,1,0,28,1,0,1,1,1,3,0,1,0,0
27.86036961,0,0,31,1,0,0,1,0,0,0,0,0,0
29.07597536,1,0,22,1,1,0,1,1,0,0,0,0,1
3.121149897,1,0,41,1,0,0,1,1,3,0,1,0,0
20.04106776,1,0,25,1,1,0,1,0,0,0,0,1,1
10.64476386,1,0,26,0,0,1,0,1,1,0,0,1,1
21.88090349,0,0,38,1,0,0,1,1,3,0,1,0,0
12.38603696,1,0,36,0,0,1,1,0,0,1,0,0,1
96,1,1,31,0,0,1,1,1,3,0,1,1,0
57.65913758,0,0,33,1,0,0,1,0,0,1,1,1,0
45.5687885,1,0,25,1,1,0,1,1,1,1,1,0,0
8.410677618,1,1,32,0,1,0,1,1,3,0,1,1,0
20.69815195,0,0,27,1,0,1,1,1,0,0,0,1,0
35.28542094,1,0,23,1,1,0,1,1,0,0,0,1,1
42.94045175,1,1,23,1,0,0,1,1,3,1,0,0,0
22.70225873,0,0,26,1,0,0,1,0,2,0,0,1,1
3.449691992,1,0,40,1,0,1,0,0,1,0,0,0,1
6.275154004,1,0,24,0,0,0,1,1,2,1,0,1,1
89.19917864,1,1,18,0,0,1,1,1,0,0,0,1,1
6.045174538,0,0,44,1,0,0,1,0,3,0,1,0,0
17.01848049,1,0,40,0,0,0,1,0,2,0,0,1,1
20.92813142,1,0,23,0,1,1,1,1,3,1,0,1,0
15.93429158,1,0,35,1,0,1,1,1,2,1,0,0,1
52.27104723,0,1,27,0,0,1,1,1,3,1,0,1,1
4.336755647,1,0,26,1,0,0,1,0,3,0,0,1,0
12.68172485,1,0,36,1,0,1,1,1,1,0,0,0,1
15.11293634,1,0,23,1,0,0,1,0,0,0,0,1,1
13.86447639,1,0,22,1,0,1,1,1,1,0,1,1,0
17.11704312,0,0,31,0,0,1,1,1,2,1,1,0,0
3.318275154,0,0,25,1,1,1,1,0,1,0,0,1,0
16.32854209,1,0,37,0,0,0,1,0,3,1,0,0,1
45.73305955,0,0,33,1,0,0,1,0,0,1,1,1,0
163.7782341,0,1,23,1,0,0,1,0,3,1,1,1,0
1.80698152,0,0,26,0,0,0,1,1,2,1,0,0,1
179.449692,0,0,24,1,0,0,1,1,1,0,0,0,1
7.030800821,1,1,35,0,0,1,1,1,2,1,0,0,0
28.15605749,1,0,25,0,0,0,1,1,3,1,1,1,1
59.76180698,0,0,38,1,1,1,1,0,3,1,0,0,0
8.016427105,1,1,41,0,0,1,1,1,3,0,0,0,0
45.30595483,1,0,34,1,0,0,1,1,2,0,1,0,0
77.53593429,1,0,24,0,0,0,1,1,1,0,0,0,0
53.58521561,0,0,40,1,0,0,1,1,3,1,1,0,0
19.44969199,0,1,38,1,0,1,1,1,1,0,1,1,0
47.96714579,1,0,33,1,0,0,1,1,1,1,0,1,1
9.067761807,0,0,54,1,0,1,1,0,3,1,0,0,0
90.51334702,1,0,22,1,0,0,1,1,1,0,0,1,1
2.102669405,0,0,38,1,0,1,0,0,0,0,0,0,1
13.01026694,1,0,25,1,0,1,1,1,0,1,0,0,1
132.8952772,0,0,32,1,0,1,1,1,3,0,1,0,0
5.092402464,0,0,29,1,0,0,0,1,3,0,0,1,0
25.65913758,1,1,51,0,0,1,1,0,3,0,1,0,0
43.86036961,0,0,29,1,0,0,1,0,0,1,0,0,1
15.54004107,1,1,38,0,0,1,1,0,1,0,0,1,1
76.68172485,0,0,25,0,0,0,1,0,1,1,1,0,0
26.4476386,1,0,27,0,1,1,1,1,2,1,0,0,1
32.85420945,1,0,58,0,0,1,1,1,2,0,1,0,0
2.168377823,0,0,26,0,0,0,1,1,2,1,0,0,1
19.8110883,1,0,26,0,0,1,0,1,2,0,1,0,0
40.11498973,0,1,41,0,0,1,1,0,3,1,1,1,0
8.640657084,1,0,23,0,0,0,1,0,3,0,1,0,0
4.862422998,0,0,27,1,0,1,1,0,2,0,0,1,0
81.18275154,1,0,31,1,0,0,1,1,1,0,1,1,0
26.94045175,1,0,44,1,0,1,1,0,3,1,0,1,1
11.72895277,0,0,27,0,0,1,1,1,1,0,1,1,1
42.38193018,1,0,26,0,0,1,1,1,0,1,0,0,0
9.133470226,0,0,22,1,0,1,1,1,0,1,0,0,1
45.43737166,0,0,35,1,0,0,1,1,1,0,0,1,0
53.35523614,1,0,27,1,0,1,1,1,1,0,0,1,1
27.36755647,0,0,26,1,1,0,1,1,1,1,0,0,1
22.24229979,0,0,46,1,1,0,1,1,3,1,1,0,0
8.180698152,1,0,24,1,0,0,1,1,1,0,1,1,0
20.89527721,0,0,33,1,0,0,1,1,3,1,1,0,1
27.4661191,0,0,31,0,0,1,1,1,2,0,0,1,1
113.8398357,0,0,21,1,0,0,1,1,3,0,1,1,0
7.852156057,0,0,41,1,0,1,1,1,3,1,1,0,0
43.26899384,0,0,51,1,0,1,1,1,3,1,0,1,0
131.613963,0,0,26,0,0,1,1,0,3,1,0,1,0
25.33059548,0,0,32,1,1,1,1,1,0,0,0,1,0
16.95277207,0,0,38,1,0,0,1,1,3,0,1,0,0
3.975359343,1,0,29,0,0,1,1,1,0,0,0,0,0
17.60985626,1,0,41,1,0,1,1,1,0,0,0,1,1
12.09034908,1,1,25,1,1,0,1,1,1,0,0,0,0
42.25051335,1,0,18,1,0,0,1,1,1,1,0,0,0
3.252566735,1,0,35,1,0,0,1,1,3,1,1,0,1
42.18480493,0,0,27,1,0,1,1,1,3,0,1,1,1
17.08418891,0,0,34,1,0,0,1,1,3,1,1,0,0
113.8398357,0,0,21,1,0,0,1,1,3,0,1,1,0
10.7761807,1,0,31,1,0,1,1,1,0,0,0,1,1
21.15811088,1,0,24,0,0,0,1,1,1,0,1,0,0
8.344969199,0,0,35,1,0,0,1,1,2,1,1,1,1
1.708418891,1,0,37,0,0,0,1,1,3,0,1,0,0
16.62422998,0,0,23,1,0,0,1,1,3,0,1,0,0
54.01232033,1,1,37,0,0,1,1,1,0,0,0,1,1
54.01232033,1,1,37,0,0,1,1,1,0,0,0,0,1
19.94250513,1,0,23,0,0,0,1,1,1,0,1,1,0
9.034907598,1,0,37,0,1,1,1,1,3,1,0,1,1
50.72689938,1,1,38,1,0,1,1,0,1,0,0,1,0
41.69199179,1,0,21,1,1,0,1,1,0,0,0,1,1
138.9404517,0,0,30,0,0,1,1,1,2,1,0,0,1
25.52772074,1,0,27,0,0,1,0,1,1,0,0,0,1
43.17043121,0,0,42,1,0,1,1,1,3,1,1,1,0
23.88501027,1,0,26,1,0,0,1,1,1,0,0,0,1
20.56673511,1,1,33,0,0,1,1,0,1,0,0,1,1
35.77823409,1,0,22,0,0,1,0,1,1,0,0,0,1
49.3798768,1,0,22,0,0,0,0,0,2,1,1,0,0
99.77823409,0,0,26,1,1,0,1,1,2,0,1,1,0
13.8973306,1,0,38,0,0,0,1,1,3,1,0,0,0
5.749486653,0,0,26,0,1,0,1,1,3,0,1,0,0
13.40451745,1,0,30.40033257,1,0,0,1,1,1,0,1,1,0
18.33264887,1,1,39,0,0,1,1,1,3,1,1,0,0
14.48870637,0,1,30,0,0,1,0,0,3,0,1,0,0
4.993839836,0,0,31,1,0,0,1,1,0,0,0,0,1
10.51334702,0,1,37,0,0,1,1,1,1,0,0,1,1
3.876796715,0,0,21,1,0,1,1,1,1,0,0,0,1
7.950718686,1,0,34,0,0,1,1,0,1,1,1,0,0
19.58110883,1,0,23,1,0,0,1,1,3,0,1,0,0
2.135523614,0,0,26,0,0,0,1,1,2,1,0,0,1
8.837782341,0,0,24,1,1,0,1,1,3,1,0,1,1
61.07597536,0,1,29,0,0,1,1,1,3,0,1,1,0
92.64887064,0,0,25,1,0,0,1,1,3,1,1,0,0
6.800821355,0,1,25,1,0,0,1,1,2,0,1,1,1
22.66940452,1,1,32,0,0,1,1,0,3,1,1,1,0
48.45995893,0,1,35,0,0,1,1,1,1,0,0,0,1
16.95277207,0,0,38,1,0,0,1,1,2,0,1,0,0
29.27310062,0,0,35,1,0,0,1,1,2,0,0,0,0
14.85010267,1,1,29,1,0,0,1,1,3,0,1,1,0
13.8973306,1,0,23,1,0,0,1,1,3,1,1,0,0
95.96714579,0,0,33,0,0,1,1,1,3,0,1,1,1
36.96098563,1,0,48,0,0,0,1,1,3,1,0,0,1
52.73100616,1,0,45,1,0,1,0,1,2,0,1,0,0
27.59753593,0,0,26,1,0,0,1,1,3,1,0,1,0
24.21355236,0,0,23,1,1,1,1,1,2,0,1,0,0
6.078028747,0,0,35,1,0,0,1,1,2,0,1,0,0
21.88090349,0,0,38,1,0,0,1,1,1,0,1,0,0
160.0657084,1,0,24,1,0,1,1,1,3,1,1,0,1
5.519507187,0,0,23,1,0,0,1,1,3,1,0,0,1
24.0164271,1,0,28,1,0,1,1,1,3,0,1,0,0
6.176591376,1,0,38,1,0,1,0,1,1,1,1,0,0
26.80903491,1,0,34,1,0,0,1,1,3,1,1,0,0
12.22176591,1,1,27,0,0,1,1,0,3,0,0,1,1
108.8788501,1,0,32,1,0,1,1,1,0,1,0,0,0
7.589322382,1,1,47,0,0,1,0,1,3,0,0,1,0
8.410677618,0,1,24,0,0,1,1,1,3,0,0,1,0
12.35318275,1,1,39,0,0,1,1,0,1,0,1,1,1
0.525667351,0,0,49,1,0,1,1,0,2,0,0,1,1
2.102669405,0,0,32,0,0,1,1,1,2,0,0,1,1
82.7926078,0,1,23,0,0,1,1,1,1,0,1,0,0
101.5195072,0,0,32,1,0,0,1,1,3,1,0,0,0
22.73511294,1,0,34,1,0,1,1,0,1,1,0,0,0
59.99178645,0,0,31,0,0,1,1,0,1,1,1,0,0
23.03080082,0,0,24,1,0,0,1,1,2,0,0,1,1
43.69609856,0,0,36,1,0,0,1,1,2,1,0,0,1
15.93429158,0,0,41,1,0,1,0,1,0,1,0,0,0
18.56262834,0,0,24,1,0,0,1,1,3,1,1,0,0
34.0698152,1,0,34,0,0,1,0,0,0,0,0,0,0
28.02464066,0,1,34,0,0,1,1,1,1,0,1,1,1
7.523613963,0,0,39,1,0,1,1,1,1,0,1,0,0
16.91991786,1,1,35,0,0,1,1,0,3,0,0,1,0
23.9835729,1,0,23,0,0,1,1,1,3,1,1,0,0
86.6036961,1,0,33,1,0,1,1,1,3,1,0,0,0
34.95687885,1,1,26,1,1,0,1,0,3,0,1,1,1
7.162217659,0,0,23,0,0,1,1,1,3,1,0,0,0
100.238193,0,0,23,1,0,1,1,0,2,0,0,0,1
14.98151951,1,0,33,1,0,1,1,0,3,0,1,1,0
23.9835729,1,0,29,1,0,1,1,1,3,0,0,0,1
64.75564682,0,0,35,1,0,0,1,1,1,1,1,0,0
27.36755647,0,0,26,0,0,1,0,0,1,0,0,0,1
16.75564682,0,0,31,1,0,0,0,1,0,0,0,1,1
12.8788501,1,0,23,1,0,0,0,1,0,0,0,0,0
91.99178645,1,0,39,1,0,1,1,0,2,1,0,0,1
10.48049281,1,0,28,1,0,1,1,1,1,0,0,0,1
51.58110883,0,0,38,1,0,1,1,0,3,1,0,0,0
55.95071869,0,0,40,1,0,0,1,1,3,1,0,0,0
110.4887064,0,0,25,1,0,0,1,1,0,0,0,1,1
21.48665298,0,0,27,1,0,1,1,1,2,1,1,0,0
22.73511294,1,0,34,1,0,1,1,0,2,0,0,0,0
46.22587269,1,1,29,0,0,1,1,1,1,1,0,1,1
19.87679671,1,0,29,1,0,1,1,0,1,1,0,0,1
13.9301848,0,0,27,1,0,0,1,1,1,0,1,0,0
17.83983573,1,0,39,1,1,1,1,0,1,1,0,0,0
7.030800821,1,1,35,1,0,0,1,1,1,0,0,1,1
10.11909651,0,0,30,1,0,1,0,0,0,0,0,1,1
88.83778234,1,0,25,1,0,0,1,0,3,1,0,0,0
6.800821355,0,1,31,0,0,1,1,1,0,0,0,1,1
53.42094456,0,1,37,0,0,1,1,0,3,0,0,1,1
1.18275154,0,0,25,0,0,0,1,1,1,1,0,0,0
18.7926078,0,1,30,0,0,1,1,1,1,0,0,1,1
45.37166324,1,0,29,1,0,1,1,1,3,0,0,1,1
26.94045175,1,0,24,1,0,0,1,1,2,0,0,0,0
81.64271047,0,0,31,1,1,0,1,1,3,0,1,0,0
5.125256674,0,1,23,1,0,1,1,1,3,1,0,1,1
45.37166324,1,0,29,1,0,1,1,1,0,1,1,1,0
4.960985626,0,0,42,1,0,1,1,1,0,0,0,1,1
46.9486653,0,0,22,1,0,0,1,0,3,1,1,0,0
32.52566735,1,0,48,1,0,1,1,1,1,1,1,0,1
