"Long_emp_retention","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator"
18.13552361,0,0,23,1,0,1,1,1,1,0,0,0,0
1.839835729,0,0,32,1,0,0,1,1,3,0,1,0,0
81.18275154,1,0,31,1,0,0,1,1,1,0,1,1,0
52.79671458,0,0,29,1,0,0,1,1,1,1,1,0,0
49.28131417,0,0,33,1,0,0,1,0,0,1,1,1,0
109.1088296,0,0,29,1,0,1,1,0,3,0,1,0,0
47.96714579,1,0,33,1,0,0,1,1,1,1,0,1,1
49.3798768,1,0,22,0,0,0,0,0,2,1,1,0,0
88.90349076,0,0,30,1,0,1,1,1,3,0,1,1,1
23.2936345,1,0,32,1,0,0,1,0,1,1,1,0,0
1.18275154,0,0,25,0,0,0,1,1,1,1,0,0,0
23.19507187,1,0,30,1,0,0,1,0,2,1,0,0,0
6.275154004,0,1,28,0,1,1,1,1,3,1,0,0,0
7.852156057,0,0,41,1,0,1,1,1,3,1,1,0,0
43.26899384,0,0,51,1,0,1,1,1,3,1,0,1,0
8.180698152,1,0,24,1,0,0,1,1,1,0,1,0,0
2.135523614,0,1,38,1,0,0,1,0,3,0,1,1,0
14.6201232,1,1,39,0,0,1,1,0,3,0,0,1,0
15.3100616,1,0,31,1,0,1,0,1,3,0,1,1,0
15.11293634,0,0,45,1,0,0,1,1,3,0,0,1,1
26.21765914,1,0,36,1,0,1,1,1,3,1,1,0,0
11.99178645,1,0,27,1,1,0,1,1,1,1,0,0,1
32.45995893,1,1,40,1,1,1,1,0,2,0,0,1,1
86.04517454,0,0,35,1,0,0,1,0,3,1,1,0,0
79.86858316,1,0,25,1,0,1,1,1,0,1,0,0,0
11.30184805,1,0,34,0,0,1,0,0,0,0,0,0,0
1.18275154,0,0,50,0,0,1,0,0,3,1,1,0,0
30.22587269,0,1,33,1,0,0,1,0,2,1,0,1,0
11.95893224,1,1,29,1,0,0,1,0,3,0,1,1,0
1.642710472,1,0,44,1,0,1,1,1,3,1,0,0,0
5.650924025,1,0,45,1,0,1,1,0,0,0,0,0,0
15.57289528,1,0,24,1,0,0,1,1,1,1,0,0,1
96,1,0,22,0,0,1,1,1,1,0,1,1,0
6.53798768,1,0,26,1,0,0,0,1,1,1,0,0,1
1.938398357,0,0,26,0,0,0,1,1,2,1,0,0,1
44.97741273,1,1,29,1,0,1,1,0,3,0,0,1,1
70.17659138,0,0,31,1,0,0,1,1,3,0,1,0,0
100.238193,0,0,23,1,0,1,1,0,2,0,0,0,1
21.88090349,0,0,38,1,0,0,1,1,2,0,1,0,0
34.59548255,0,0,34,1,0,0,1,0,0,0,0,1,1
7.162217659,0,0,23,0,0,1,1,1,3,1,0,0,0
56.77207392,1,0,36,1,0,1,1,1,3,0,1,1,0
33.87268994,0,0,22,0,0,0,1,1,1,1,0,0,0
16.95277207,0,0,38,1,0,0,1,1,2,0,1,0,0
15.01437372,0,0,30,1,0,1,1,0,0,0,0,0,1
73.13347023,0,0,22,1,1,0,1,1,3,1,0,1,1
27.40041068,0,0,22,1,0,0,1,1,1,0,0,0,1
11.26899384,0,0,43,1,0,1,1,0,2,0,0,1,1
52.00821355,0,0,29,1,0,0,1,1,1,1,1,0,0
9.133470226,0,0,22,1,0,1,1,1,0,1,0,0,1
132.8952772,0,0,32,1,0,1,1,1,3,1,1,0,0
65.3798768,0,1,32,1,0,0,1,0,2,0,0,1,1
5.585215606,0,1,37,0,0,1,1,1,1,1,0,0,1
6.143737166,1,0,31,1,0,1,0,0,2,0,1,1,1
24.08213552,1,0,42,1,0,1,1,1,2,0,0,0,0
16,1,0,28,1,0,0,1,0,3,0,1,0,0
16.95277207,0,0,38,1,0,0,1,1,1,0,1,1,0
7.12936345,1,0,21,1,0,1,1,1,2,1,1,0,0
41.69199179,1,0,36,0,0,1,0,0,0,0,0,1,1
12.35318275,1,1,39,0,0,1,1,0,1,0,1,1,1
2.792607803,1,0,23,1,0,0,1,1,1,0,0,0,1
4.041067762,0,0,41,1,0,1,1,1,3,0,1,0,0
20.30390144,0,0,45,1,0,0,0,1,3,0,0,1,1
13.8973306,1,0,23,1,0,0,1,1,3,1,1,0,0
83.58110883,0,1,33,0,0,1,1,0,1,1,0,1,1
46.9486653,0,0,22,1,0,0,1,0,3,1,1,0,0
29.96303901,0,1,32,0,0,1,1,1,3,1,0,0,0
11.49897331,1,0,26,1,0,0,1,1,3,1,0,0,0
164.5667351,0,0,27,0,0,0,1,0,3,0,0,1,0
8.410677618,1,1,32,0,1,0,1,1,3,0,1,1,0
12.78028747,1,0,35,0,0,0,1,1,2,0,0,0,1
103.7207392,0,0,34,0,0,0,1,0,3,0,1,0,0
8.344969199,0,0,35,1,0,0,1,1,2,1,1,1,1
7.852156057,0,0,27,1,0,0,1,1,1,0,0,0,1
54.9650924,0,1,22,0,0,1,1,1,2,0,1,1,0
115.5482546,0,0,19,1,1,0,1,1,1,1,0,0,0
23.95071869,1,0,32,1,0,0,1,0,3,1,0,0,0
32.95277207,1,1,24,1,0,0,1,1,3,0,1,1,0
26.4476386,1,0,27,0,1,1,1,1,2,1,0,0,1
52.50102669,1,1,35,0,0,1,1,0,2,0,0,1,1
96.52566735,1,0,24,1,0,0,1,1,1,0,1,0,1
45.5687885,1,0,25,1,1,0,1,1,1,1,1,0,0
22.63655031,1,0,36,0,0,0,1,1,0,0,0,1,1
14.55441478,0,1,30,0,0,0,0,0,2,0,0,1,0
5.092402464,0,0,29,1,0,0,0,1,3,0,0,1,1
21.65092402,0,0,43,1,0,1,1,1,1,1,0,0,1
26.21765914,1,0,36,1,0,1,1,1,3,1,1,0,0
4.468172485,0,0,35,1,0,1,1,0,1,0,1,1,1
64.29568789,1,1,44,0,0,1,0,1,3,0,1,1,1
25.98767967,0,1,23,0,0,1,1,1,1,1,1,0,0
33.97125257,0,0,25,1,1,0,1,1,1,1,0,0,0
39.22792608,1,0,37,1,0,0,1,0,1,1,0,1,1
9.691991786,0,0,34,1,0,0,0,0,3,0,0,1,1
33.57700205,1,0,25,1,0,0,1,1,0,0,0,0,1
150.1437372,1,0,33,1,0,0,1,0,2,0,0,1,0
131.613963,0,0,26,0,0,1,1,0,3,1,0,1,0
60.94455852,1,0,25,1,0,1,1,0,2,0,1,1,1
18.49691992,1,0,32,1,0,1,1,1,0,1,0,0,1
132.8952772,0,0,32,1,0,1,1,1,3,0,1,0,0
23.55646817,1,0,32,1,0,0,1,1,2,1,1,1,1
29.47022587,1,0,29,1,0,0,1,1,1,0,0,0,1
34.0698152,1,0,34,0,0,1,0,0,0,0,0,0,0
22.47227926,1,0,29,0,0,0,1,0,0,0,0,1,0
90.51334702,1,0,22,1,0,0,1,1,1,0,0,1,1
16.95277207,0,0,38,1,0,0,1,1,3,0,1,0,0
70.93223819,1,0,26,1,0,1,1,1,3,0,1,0,0
106.2176591,0,0,23,1,0,1,1,1,2,0,0,0,1
73.29774127,1,0,24,1,0,0,1,1,0,0,0,0,0
24.18069815,1,0,23,1,0,0,1,1,1,0,1,0,0
95.44147844,0,0,25,1,0,1,0,1,1,0,1,1,1
13.73305955,0,0,29,1,0,0,1,1,1,0,0,1,1
18.95687885,1,1,36,0,0,1,1,0,0,0,1,0,0
11.92607803,0,0,27,1,0,1,0,1,1,0,1,0,1
3.351129363,1,0,24,1,0,0,1,1,3,1,0,0,0
105.9219713,0,0,28,1,0,1,1,1,2,0,1,1,0
25.65913758,1,1,51,0,0,1,1,0,3,0,1,0,0
29.24024641,1,0,42,1,0,1,0,1,3,0,0,0,0
4.76386037,0,1,30,1,0,1,1,1,0,0,0,1,1
27.59753593,0,0,26,1,0,0,1,1,3,1,0,1,0
74.74332649,1,0,25,1,0,1,1,0,3,0,1,0,0
13.9301848,0,0,27,1,0,0,1,1,1,0,1,0,0
25.52772074,1,0,27,0,0,1,0,1,1,0,0,0,1
26.67761807,1,0,32,1,1,0,1,1,3,1,1,1,1
84.04106776,0,1,28,1,0,1,1,1,3,0,1,0,0
16.65708419,0,0,26,1,0,1,1,1,0,0,0,0,0
6.242299795,0,0,21,1,1,0,0,1,1,1,0,0,1
9.921971253,0,0,20,0,0,1,1,1,0,0,0,0,1
6.275154004,1,0,30.40033257,0,1,0,1,1,0,1,0,0,1
50.0698152,0,0,37,1,0,0,1,1,3,1,0,0,1
57.10061602,0,1,26,1,0,1,1,0,3,1,0,0,1
19.74537988,0,0,33,1,0,1,1,1,2,1,0,0,0
46.78439425,1,0,23,0,0,0,1,0,3,1,1,0,0
17.60985626,1,0,41,1,0,1,1,1,0,0,0,1,1
22.07802875,1,1,52,0,0,1,1,1,3,1,0,1,1
86.53798768,1,0,23,0,1,0,1,1,3,1,1,0,0
32.88706366,0,0,26,1,0,0,1,1,1,1,0,0,1
41.65913758,0,0,29,1,0,0,1,1,1,1,1,0,0
12.8788501,1,0,23,1,0,0,0,1,0,0,0,0,0
14.45585216,0,0,33,1,0,1,0,1,1,0,1,0,0
9.429158111,0,1,36,1,0,1,1,1,1,0,0,0,0
17.93839836,1,0,40,1,1,1,1,1,3,1,1,0,1
109.2402464,0,0,22,1,0,0,1,1,2,0,1,0,0
160.0657084,1,0,24,1,0,1,1,1,3,1,1,0,1
23.81930185,1,1,22,0,1,1,1,1,1,0,0,1,1
35.84394251,0,0,27,1,0,1,1,1,3,0,1,1,1
30.12731006,0,0,34,1,1,1,1,1,3,0,1,0,0
3.121149897,0,0,32,0,0,1,1,0,1,1,0,0,0
5.289527721,0,0,25,1,0,0,1,1,0,0,0,1,1
34.29979466,0,1,34,1,0,0,1,1,0,0,1,1,1
32.88706366,0,0,26,1,0,0,1,1,0,1,0,0,0
24.27926078,0,1,45,1,0,1,1,0,1,0,1,1,0
5.848049281,1,0,23,1,1,0,1,1,1,0,0,0,0
7.589322382,1,1,47,0,0,1,0,1,3,0,0,1,0
24.47638604,0,0,27,1,0,1,1,1,0,0,0,0,0
7.819301848,1,0,21,0,0,1,0,1,3,0,1,0,0
48.6899384,0,0,25,1,1,0,1,1,1,0,1,0,0
20.69815195,0,0,27,1,0,1,1,1,0,0,0,1,0
53.58521561,0,0,40,1,0,0,1,1,3,1,1,0,0
133.8809035,1,1,19,0,0,0,1,0,1,0,0,1,1
19.71252567,1,0,23,0,0,0,1,1,1,0,0,0,1
57.62628337,0,0,23,0,0,0,1,1,2,1,1,0,0
144.7556468,0,0,27,1,0,0,1,0,2,1,0,0,0
23.9835729,1,0,29,1,0,1,1,1,3,0,0,0,1
79.54004107,0,1,23,0,0,1,1,0,3,0,1,0,0
17.08418891,0,0,34,1,0,0,1,1,3,1,1,0,0
11.89322382,1,0,24,1,0,0,1,1,0,1,0,0,0
39.2936345,0,1,21,0,0,1,1,1,3,0,0,1,0
16.78850103,0,0,29,1,0,0,1,1,3,1,1,1,0
22.73511294,1,0,34,1,0,1,1,0,1,1,0,0,0
49.34702259,1,1,42,0,0,1,1,1,2,1,1,0,0
123.6960986,0,0,32,1,0,1,0,0,3,1,0,0,0
17.24845996,0,0,37,1,0,1,1,1,1,0,1,1,0
52.10677618,0,0,30,0,0,0,1,1,1,0,0,0,1
0.427104723,1,0,24,1,1,0,1,1,0,0,0,0,0
90.15195072,0,0,20,1,0,0,1,1,0,1,0,0,1
4.073921971,1,0,26,0,0,0,0,1,2,1,0,0,1
66.69404517,0,0,32,1,0,1,1,0,0,0,0,1,1
26.94045175,1,0,21,0,0,0,1,1,3,0,1,0,0
118.8008214,0,0,34,0,0,0,1,1,3,0,1,1,0
10.11909651,0,0,30,1,0,1,0,0,0,0,0,0,1
20.92813142,1,1,23,1,1,1,1,1,3,1,0,0,1
14.85010267,1,1,25,1,0,0,1,0,1,0,0,0,0
31.34291581,0,0,22,1,0,0,1,1,1,0,1,0,0
16.39425051,1,0,28,1,0,1,1,0,0,0,0,0,0
10.34907598,1,0,37,0,0,1,1,1,1,1,0,0,1
8.607802875,1,0,29,1,0,0,1,1,0,1,0,0,1
16.62422998,0,0,32,1,0,1,0,1,1,0,0,1,1
71.22792608,1,0,23,1,0,0,1,1,3,0,1,1,0
5.35523614,0,0,34,1,0,0,1,0,1,0,1,1,0
16.22997947,1,1,35,1,0,1,1,0,1,0,0,0,0
23.9835729,1,0,23,0,1,1,1,1,3,1,1,0,0
103.5893224,0,0,25,1,0,1,1,1,0,0,0,0,1
50.59548255,1,0,44,1,0,1,0,0,1,1,0,0,0
27.36755647,0,0,26,0,0,1,0,0,1,0,0,0,1
17.18275154,1,0,24,1,0,0,1,1,1,0,1,0,1
43.4661191,1,0,22,1,0,1,1,1,3,0,1,1,0
97.44558522,0,0,28,0,0,1,1,0,0,0,0,1,1
133.4209446,1,0,29,0,0,1,1,0,2,1,0,1,1
27.86036961,0,0,31,1,0,0,1,0,0,0,0,0,0
21.15811088,0,1,49,0,0,1,1,1,1,0,0,1,0
5.388090349,1,0,38,1,0,1,1,0,3,0,1,1,1
94.78439425,0,0,31,1,1,1,1,1,2,1,0,1,1
42.94045175,1,1,23,1,0,0,1,1,3,1,0,0,0
16.06570842,0,0,28,1,0,0,0,1,2,0,1,1,0
18.16837782,0,0,24,1,0,0,1,1,2,0,0,1,1
70.93223819,0,1,26,1,0,0,1,1,3,0,0,1,0
21.48665298,0,0,31,0,0,0,1,1,0,0,0,0,0
2.201232033,1,0,33,1,0,0,1,0,2,1,1,0,0
23.95071869,1,1,34,0,0,1,1,1,0,0,0,1,0
67.35112936,1,0,40,1,0,1,1,0,0,0,0,1,1
48.19712526,0,0,39,1,0,0,1,1,3,1,1,0,0
5.815195072,1,0,25,0,0,1,1,1,3,0,1,0,1
10.38193018,0,0,34,0,0,0,1,0,1,0,1,0,0
61.79876797,1,1,22,0,0,1,1,1,3,1,0,0,0
0.755646817,1,0,43,1,0,0,1,1,1,0,0,0,0
57.82340862,1,1,25,0,0,1,1,0,1,0,0,1,1
50.72689938,1,1,38,1,0,1,1,0,1,0,0,1,0
99.77823409,0,0,42,1,0,0,1,1,2,0,1,1,0
43.69609856,0,0,36,1,0,0,1,1,2,1,0,0,1
36.59958932,0,1,24,0,1,1,1,0,2,0,1,1,0
24.24640657,0,0,30,1,0,0,1,1,2,1,0,0,1
17.11704312,0,0,31,0,0,1,1,1,3,0,1,1,0
24.3449692,1,0,36,1,0,1,1,1,0,0,0,1,0
132.4024641,0,1,25,0,0,1,1,1,3,1,0,0,0
23.52361396,1,0,36,0,0,0,1,1,1,0,0,0,0
110.4887064,0,0,25,1,0,0,1,1,0,0,0,1,1
81.83983573,1,1,34,0,0,1,1,0,3,0,1,1,1
45.30595483,1,0,34,1,0,0,1,1,1,0,1,0,0
44.48459959,0,1,22,0,0,1,1,1,3,0,1,1,0
64.52566735,0,0,25,1,0,1,1,1,0,0,1,0,0
133.9137577,1,1,19,0,0,0,1,0,3,1,0,1,0
166.0780287,1,1,30,0,0,1,1,0,3,0,1,0,0
12.09034908,1,1,25,1,1,0,1,1,1,0,0,0,0
15.93429158,0,0,41,1,0,1,0,1,0,1,0,0,0
12.64887064,0,0,36,1,1,1,1,1,3,1,0,0,0
6.800821355,0,1,31,0,0,1,1,1,0,0,0,1,1
79.01437372,1,1,29,0,1,1,1,0,3,0,1,0,0
1.478439425,1,1,28,0,0,1,1,1,1,0,1,1,0
5.125256674,0,1,23,1,0,1,1,1,3,1,0,1,1
15.40862423,1,0,44,1,0,0,0,0,3,1,0,0,1
3.975359343,1,0,29,0,0,1,1,1,1,1,0,1,0
3.482546201,0,0,28,1,0,1,1,1,3,1,1,0,0
42.48049281,1,0,42,1,0,1,1,1,1,1,0,0,0
86.66940452,0,0,25,1,0,0,1,1,3,1,1,0,0
40.47638604,0,1,26,0,0,1,1,1,1,0,0,1,1
49.28131417,0,0,33,1,0,0,1,0,3,0,0,1,1
5.32238193,1,0,25,1,0,0,0,1,2,0,1,1,0
43.95893224,0,0,38,1,0,1,1,1,0,1,0,0,1
59.86036961,1,0,27,1,0,1,1,1,1,1,0,0,0
38.53798768,0,1,40,0,0,1,1,0,3,1,1,1,0
64.19712526,0,1,19,0,0,1,1,1,3,1,1,0,0
25.23203285,1,0,30,0,0,0,1,1,3,0,1,1,0
40.87063655,1,1,35,0,1,1,1,0,1,1,0,1,1
28.81314168,0,0,23,1,0,1,1,1,1,0,1,0,0
63.14579055,1,1,32,0,0,0,1,1,3,0,0,1,1
49.80698152,0,1,34,1,0,1,1,0,3,0,1,1,0
120.4435318,1,0,28,1,0,1,1,1,3,0,1,0,0
15.70431211,0,0,24,1,1,0,1,1,2,0,1,1,0
49.31416838,1,1,42,0,0,1,1,1,2,1,1,0,0
138.9404517,0,0,30,0,0,1,1,1,2,1,0,0,1
40.11498973,0,1,41,0,0,1,1,0,3,1,1,1,0
10.02053388,0,1,38,1,0,0,1,0,0,0,0,1,1
52.66529774,1,0,42,1,0,1,1,1,0,0,1,0,0
11.00616016,1,1,41,1,0,1,1,1,3,0,1,1,0
6.603696099,1,1,22,0,0,0,1,1,0,0,0,1,1
17.57700205,1,0,25,1,0,1,1,1,1,1,0,0,1
4.1724846,0,0,28,1,0,1,1,1,3,1,1,0,0
71.2936345,1,0,31,1,0,0,1,0,2,0,1,0,0
96,1,1,31,0,0,1,1,1,3,0,1,1,0
89.36344969,1,0,22,1,0,1,1,1,1,0,0,1,1
5.9137577,0,0,32,1,0,0,1,1,3,1,1,0,1
72.67351129,0,0,35,1,0,1,1,0,3,0,1,1,0
73.65913758,1,0,30,1,1,0,1,1,3,0,0,1,0
39.06365503,1,0,31,1,0,0,1,1,1,0,0,0,0
3.811088296,1,0,32,0,0,1,1,1,3,1,1,0,0
70.93223819,1,0,26,1,0,1,1,1,3,1,1,0,0
51.31827515,0,0,28,1,0,0,1,0,1,0,0,0,0
86.6036961,1,0,33,1,0,1,1,1,3,1,0,0,0
58.97330595,0,1,25,0,0,0,1,1,3,0,1,1,1
3.975359343,1,0,29,1,1,1,1,1,0,0,0,0,0
16.82135524,0,0,32,0,0,0,1,1,2,1,1,0,0
25.06776181,1,0,28,1,0,1,1,1,1,0,0,0,1
30.22587269,0,1,33,1,0,0,1,0,3,1,1,1,0
66.69404517,0,0,32,1,0,1,1,0,0,0,0,1,1
3.778234086,0,0,46,1,0,0,1,1,3,0,1,0,0
18.33264887,1,1,39,0,0,1,1,1,3,1,1,0,0
0.492813142,0,0,29,1,0,0,0,1,2,0,1,1,0
13.17453799,1,1,28,0,0,1,1,0,0,1,0,0,1
13.01026694,1,1,34,1,0,1,0,1,3,0,1,1,0
26.0862423,1,0,30,1,0,0,1,1,0,1,0,0,1
101.5195072,0,0,32,1,0,0,1,1,3,1,0,0,0
17.11704312,0,0,31,0,0,1,1,1,2,1,1,0,0
22.24229979,1,0,34,1,0,1,1,0,0,0,0,0,0
0.525667351,0,0,49,1,0,1,1,0,2,0,0,1,1
11.8275154,1,0,24,1,0,0,1,1,0,1,0,0,0
42.38193018,1,0,26,0,0,1,1,1,0,1,0,0,0
40.60780287,0,1,33,1,0,0,1,0,3,1,1,1,0
75.8275154,0,0,23,1,0,0,1,1,3,1,1,0,0
2.266940452,1,0,39,0,0,1,0,1,3,1,1,1,0
3.318275154,0,0,25,1,1,1,1,0,1,0,0,1,0
22.01232033,0,1,37,0,0,1,1,1,3,1,0,0,1
5.092402464,0,0,29,1,0,0,0,1,2,0,1,1,0
13.5687885,1,0,33,1,0,1,1,0,1,0,0,0,1
13.33880903,1,0,33,1,1,1,1,0,0,0,0,0,1
7.950718686,1,0,34,0,0,1,1,0,1,1,1,0,0
49.70841889,0,1,26,1,0,1,1,0,1,0,0,1,1
51.58110883,0,0,38,1,0,1,1,0,3,1,0,0,0
0.788501027,0,0,43,1,0,1,1,1,3,1,1,1,0
3.252566735,1,0,35,1,0,0,1,1,3,1,1,0,1
4.862422998,0,0,27,1,0,1,1,0,2,0,0,1,0
2.102669405,0,0,38,1,0,1,0,0,0,0,0,1,1
17.57700205,1,0,25,1,0,1,1,1,1,1,0,0,1
2.759753593,0,0,28,1,0,1,1,1,1,0,0,1,1
37.09240246,1,0,37,1,1,0,1,1,1,1,1,0,0
2.98973306,1,1,45,0,0,1,1,1,3,1,1,1,0
11.72895277,0,0,22,0,0,1,1,1,1,0,0,1,1
73.3963039,0,0,43,1,0,1,1,1,0,1,0,0,1
53.09240246,0,0,23,0,0,1,1,1,1,1,0,0,0
7.030800821,1,0,39,1,0,0,1,0,1,0,0,1,1
53.35523614,0,0,27,1,0,1,1,1,3,0,1,1,0
79.11293634,0,1,28,1,0,1,1,1,3,0,1,0,0
7.852156057,0,0,41,1,0,1,1,1,3,0,1,0,0
15.14579055,0,0,39,0,0,0,1,1,3,1,0,1,1
20.96098563,1,0,24,0,0,1,1,1,3,1,1,0,1
17.93839836,1,1,24,1,0,0,0,1,3,1,1,0,1
23.45790554,0,0,29,1,0,0,1,0,1,1,0,0,1
42.25051335,1,0,18,1,0,0,1,1,1,1,0,0,0
4.435318275,1,1,40,0,0,1,1,1,3,0,1,1,0
7.030800821,1,1,35,1,0,0,1,1,1,0,0,1,1
36.92813142,1,0,49,0,0,0,1,1,3,1,0,0,1
60.78028747,0,0,33,1,0,0,1,0,3,0,0,1,1
29.70020534,0,1,47,0,0,1,1,1,3,0,1,1,0
86.66940452,0,0,25,1,0,0,1,1,2,0,1,0,0
113.8398357,0,0,21,1,0,0,1,1,3,0,1,1,0
108.550308,1,1,27,1,0,1,1,0,3,1,1,0,0
13.01026694,1,0,25,1,0,1,1,1,0,1,0,0,1
14.48870637,0,1,30,0,0,1,0,0,2,0,1,1,0
2.39835729,0,1,25,0,0,0,1,0,1,0,0,0,1
14.06160164,0,0,56,1,0,1,1,1,3,1,0,0,1
28.84599589,1,1,31,0,0,1,0,1,1,1,1,0,1
7.819301848,0,0,30,1,0,1,1,0,1,1,1,0,0
18.92402464,0,1,43,0,0,1,1,1,1,0,0,1,1
92.64887064,0,0,25,1,0,0,1,1,3,1,1,0,0
11.72895277,0,0,27,0,0,1,1,1,1,0,1,1,1
40.31211499,0,0,29,1,0,1,1,1,1,0,0,1,1
9.100616016,1,0,26,1,0,1,1,0,2,1,1,0,1
11.49897331,1,0,26,1,0,0,1,1,3,0,1,0,0
14.58726899,1,0,21,0,1,0,1,1,0,0,0,0,0
1.149897331,0,1,30,0,0,0,1,1,0,0,0,1,1
11.76180698,0,0,39,1,0,0,1,1,3,0,0,0,0
6.439425051,1,1,24,0,0,1,1,0,0,0,0,1,1
76.15605749,0,0,24,1,1,1,1,0,1,1,0,1,1
17.41273101,1,0,27,1,1,0,0,0,0,0,0,1,0
18.16837782,1,0,24,1,0,0,1,1,2,1,1,0,0
11.69609856,1,0,25,1,0,0,0,0,3,0,0,1,0
45.96303901,1,0,36,0,0,1,1,1,2,0,1,0,0
24.24640657,1,0,23,0,0,0,1,1,3,1,1,0,0
41.29774127,1,0,22,1,0,1,1,1,3,0,1,1,0
14.58726899,1,0,34,1,0,1,1,0,3,0,1,1,1
5.453798768,0,1,29,1,0,0,1,1,1,0,1,0,1
10.64476386,1,0,26,0,0,1,0,1,1,0,0,1,1
