"Long_emp_retention","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator"
30.78439425,0,0,41,1,0,1,1,0,0,0,0,1,0
53.97946612,1,1,28,0,0,1,1,1,0,1,0,1,1
42.94045175,1,0,25,0,0,1,1,1,3,1,1,0,0
20.89527721,0,0,33,1,0,0,1,1,3,1,1,0,1
10.7761807,1,0,31,1,0,1,1,1,0,0,0,1,1
15.14579055,1,1,22,0,0,1,1,1,1,0,1,0,1
78.91581109,1,1,21,0,0,0,0,1,3,1,0,1,0
28.84599589,1,1,31,0,0,1,0,1,1,1,1,0,1
11.69609856,1,0,25,1,0,0,0,0,3,0,1,1,0
9.034907598,0,0,30,1,0,1,1,1,1,1,1,0,0
9.790554415,1,0,41,1,0,0,1,1,3,1,1,0,0
60.25462012,1,0,22,1,0,0,1,0,1,1,1,0,0
46.35728953,1,0,38,1,0,1,1,1,1,0,0,0,1
7.162217659,0,0,23,0,0,1,1,1,3,1,0,0,0
3.975359343,1,0,29,0,0,1,1,1,0,0,0,0,0
113.0513347,0,0,30,1,1,0,1,0,3,1,0,1,1
53.42094456,0,1,37,0,0,1,1,0,3,0,0,1,1
5.092402464,0,0,29,1,0,0,0,1,3,0,0,1,1
2.201232033,1,0,33,1,0,0,1,0,2,1,1,0,0
1.80698152,0,0,26,0,0,0,1,1,2,1,0,0,1
2.102669405,0,0,32,0,0,1,1,1,2,0,0,1,1
84.04106776,0,1,28,1,0,1,1,1,3,0,1,0,0
16.32854209,1,0,37,0,0,0,1,0,3,1,0,0,1
55.95071869,0,0,40,1,0,0,1,1,3,1,1,0,0
107.1704312,1,0,33,0,0,1,1,1,2,0,1,1,0
49.7412731,0,1,40,0,0,1,1,0,3,1,1,1,0
133.9137577,1,1,19,0,0,0,1,0,1,0,0,1,1
8.969199179,1,0,42,1,1,1,1,1,1,1,0,0,1
2.135523614,0,1,38,1,0,0,1,0,2,0,1,1,1
73.82340862,0,0,26,0,0,1,1,0,0,0,0,1,1
22.07802875,1,1,52,0,0,1,1,1,3,1,0,1,1
118.899384,1,0,31,1,0,1,1,1,0,1,0,0,1
26.4476386,1,0,27,0,1,1,1,1,2,1,0,0,1
71.2936345,1,0,31,1,0,0,1,0,2,0,1,0,0
5.092402464,0,0,29,1,0,0,0,1,2,0,1,1,0
35.28542094,1,0,23,1,1,0,1,1,0,0,0,0,1
6.176591376,1,0,38,1,0,1,0,1,3,1,1,0,0
70.30800821,1,1,22,0,0,1,1,1,2,0,1,0,0
37.38809035,0,0,20,1,0,0,1,1,0,1,0,0,0
15.93429158,1,0,35,1,0,1,1,1,1,1,0,0,1
2.759753593,0,0,28,1,0,1,1,1,1,0,0,1,1
52.66529774,1,0,42,1,0,1,1,1,0,0,1,0,0
16.85420945,0,1,28,0,0,1,1,1,3,0,0,1,0
91.99178645,1,0,39,1,0,1,1,0,2,1,0,0,1
23.9835729,0,1,32,1,0,0,1,1,0,0,0,1,0
113.8398357,0,0,21,1,0,0,1,1,3,0,1,1,0
20.99383984,0,0,26,1,0,1,1,1,0,0,0,1,1
96.59137577,0,0,46,0,0,1,1,1,3,1,0,1,0
166.0780287,1,1,30,0,0,1,1,0,3,0,1,0,0
32.95277207,1,1,24,1,0,0,1,1,3,0,1,1,0
38.17659138,0,1,33,1,0,0,1,1,3,1,1,0,1
44.48459959,0,1,22,0,0,1,1,1,3,0,1,1,0
2.431211499,1,0,28,1,0,0,1,1,1,0,0,1,1
5.158110883,0,1,40,0,0,1,1,1,3,0,1,1,1
52.73100616,1,0,45,1,0,1,0,1,2,0,1,0,0
9.330595483,0,0,23,1,0,0,1,1,3,1,1,1,0
155.3675565,0,0,30,0,0,1,1,1,2,1,0,0,1
11.66324435,0,0,37,1,0,0,1,1,1,0,1,0,1
51.8110883,0,0,23,1,0,0,1,1,1,1,0,0,1
86.66940452,0,0,25,1,0,0,1,1,3,1,1,0,0
29.70020534,0,1,47,0,0,1,1,1,3,0,1,1,0
36.59958932,0,1,33,1,0,0,1,0,2,1,0,1,0
20.59958932,1,0,26,1,0,1,1,0,3,0,0,1,0
73.49486653,1,1,33,0,0,0,1,1,3,0,1,1,0
0.788501027,0,0,43,1,0,1,1,1,3,1,1,1,0
8.936344969,1,0,24,0,1,0,1,1,1,1,0,1,1
13.14168378,1,1,42,0,0,0,0,1,3,1,0,1,0
5.749486653,0,0,26,0,1,0,1,1,3,0,1,0,0
4.960985626,0,0,42,1,0,1,1,1,1,1,0,0,1
13.73305955,0,0,29,1,0,0,1,1,1,0,0,1,1
6.275154004,1,0,24,0,0,0,1,1,2,1,0,1,1
133.8809035,1,1,19,0,0,0,1,0,3,1,0,1,0
28.35318275,1,0,31,1,0,0,0,1,1,1,0,1,1
26.15195072,1,1,31,0,0,1,1,1,2,0,1,1,0
163.7782341,0,1,23,1,0,0,1,0,2,1,0,1,0
8.772073922,1,0,27,1,0,0,1,0,1,0,1,1,0
16.59137577,1,0,22,0,1,0,1,1,0,1,0,0,1
27.49897331,1,0,27,1,0,0,1,1,3,0,1,1,0
85.48665298,0,1,29,0,1,1,1,1,3,0,1,1,0
27.36755647,0,0,26,1,1,0,1,1,0,1,0,0,0
31.96714579,1,1,29,1,0,1,1,1,3,0,1,1,0
16,1,0,26,1,0,1,1,1,1,0,0,1,0
6.176591376,1,0,38,1,0,1,0,1,1,1,1,0,0
13.8973306,1,0,27,1,0,1,1,0,0,0,1,0,0
26.67761807,0,0,19,1,1,0,1,1,1,0,1,1,0
18.92402464,0,1,43,0,0,1,1,1,1,0,0,1,1
8.739219713,0,1,34,1,0,0,1,1,0,1,0,0,0
8.772073922,0,0,32,1,0,1,0,0,1,0,0,0,1
7.852156057,0,0,23,1,0,0,1,1,3,1,1,0,0
49.31416838,1,1,42,0,0,1,1,1,2,1,1,0,0
9.034907598,1,0,37,0,1,1,1,1,3,1,0,1,1
7.950718686,0,0,39,1,0,1,1,1,0,0,0,1,1
59.99178645,0,0,31,0,0,1,1,0,1,1,1,0,0
75.8275154,0,0,23,1,0,0,1,1,3,1,1,0,0
19.31827515,0,1,28,0,0,1,1,1,3,0,1,1,0
6.078028747,0,0,35,1,0,0,1,1,2,0,1,0,0
0.919917864,1,1,26,1,1,0,1,1,1,0,1,0,0
12.12320329,1,0,39,1,0,1,1,1,3,1,0,0,0
52.00821355,0,0,29,1,0,0,1,1,1,1,1,0,0
38.76796715,1,1,21,1,1,0,1,1,0,1,0,0,1
3.482546201,1,0,37,1,1,0,1,1,1,1,0,1,0
23.52361396,1,0,36,0,0,0,1,1,1,0,0,0,0
16.95277207,0,0,38,1,0,0,1,1,3,0,1,0,0
7.819301848,0,0,30,1,0,1,1,0,1,1,1,0,0
51.87679671,1,0,19,0,0,1,1,0,0,1,0,0,0
25.52772074,1,0,27,0,0,1,0,1,1,0,0,0,1
54.07802875,1,0,31,1,0,1,1,0,3,0,1,0,0
1.412731006,1,0,29,1,0,0,1,1,3,0,1,0,0
79.86858316,1,0,25,1,0,1,1,1,0,1,0,0,0
21.88090349,0,0,38,1,0,0,1,1,3,0,1,0,0
34.03696099,1,0,27,1,0,0,0,0,0,0,0,1,1
17.60985626,1,0,41,1,0,1,1,1,0,0,0,1,1
5.35523614,0,0,34,1,0,0,1,0,1,0,1,1,0
19.8110883,1,0,26,0,0,1,0,1,2,0,1,0,0
56.77207392,1,0,36,1,0,1,1,1,2,0,1,0,0
20.92813142,1,0,23,0,1,1,1,1,3,1,0,1,0
103.5893224,0,0,25,1,0,1,1,1,0,0,0,0,1
17.01848049,1,0,40,0,0,0,1,0,2,0,0,1,1
59.99178645,0,0,31,0,0,1,1,0,3,0,1,0,1
20.04106776,1,0,25,1,1,0,1,0,0,0,0,1,1
2.759753593,1,0,41,1,0,1,1,1,3,1,0,0,1
17.51129363,0,0,39,1,0,0,1,1,3,0,0,0,0
96,1,1,31,0,0,1,1,1,3,0,1,1,0
3.58110883,1,0,40,1,0,0,1,1,1,1,0,0,1
22.01232033,0,1,37,0,0,1,1,1,3,1,0,0,1
24.27926078,0,1,45,1,0,1,1,0,1,0,0,1,0
15.34291581,1,0,30,1,0,1,1,1,2,0,0,0,1
32.45995893,1,1,40,1,1,1,1,0,2,0,0,1,1
17.11704312,0,0,31,0,0,1,1,1,3,0,1,1,0
35.74537988,1,0,35,1,0,1,1,1,2,1,0,0,0
4.960985626,0,0,42,1,0,1,1,1,0,0,0,1,1
23.75359343,0,0,34,1,0,0,1,1,3,1,1,0,0
42.18480493,0,0,27,1,0,1,1,1,3,0,0,1,1
12.78028747,1,0,35,0,0,0,1,1,2,0,0,0,1
24.24640657,1,0,23,0,0,0,1,1,3,1,1,0,0
13.01026694,1,0,25,1,0,1,1,1,0,1,0,0,1
25.23203285,1,0,30,0,0,0,1,1,3,0,1,1,0
94.78439425,0,0,31,1,1,1,1,1,1,1,0,0,1
87.68788501,1,0,29,1,0,0,1,1,1,1,0,0,1
21.88090349,0,0,41,1,0,1,0,0,0,1,0,0,0
142.4558522,1,0,18,1,0,0,1,1,1,0,1,0,0
42.57905544,0,0,26,1,0,0,1,0,1,1,0,0,1
12.8788501,1,0,23,1,0,0,0,1,0,0,0,0,0
7.852156057,0,0,41,1,0,1,1,1,3,1,1,0,0
74.05338809,1,0,21,0,0,0,1,0,2,0,1,1,1
44.22176591,0,0,29,1,0,0,1,1,1,1,1,0,0
51.84394251,0,0,34,0,0,1,1,0,3,0,0,1,1
23.6550308,1,1,26,0,0,1,1,1,3,0,1,0,0
8.180698152,1,0,24,1,0,0,1,1,1,0,1,0,0
58.21765914,0,0,35,0,0,0,1,1,0,0,0,0,1
12.78028747,1,0,27,1,0,1,1,1,1,1,0,0,0
21.35523614,1,1,31,0,0,0,0,0,0,0,0,1,1
23.45790554,0,0,29,1,0,1,1,1,0,0,0,0,0
93.8973306,0,1,23,0,0,1,1,1,2,0,0,1,0
40.60780287,0,1,33,1,0,0,1,0,2,1,0,1,0
5.092402464,0,0,47,1,0,0,1,0,2,1,0,0,1
51.08829569,1,0,28,1,0,0,1,0,3,1,0,0,0
27.59753593,0,0,26,1,0,0,1,1,3,1,0,1,0
40.31211499,0,0,29,1,0,1,1,1,1,0,0,1,1
15.57289528,1,0,24,1,0,0,1,1,1,1,0,0,1
48.45995893,0,1,35,0,0,1,1,1,1,0,0,0,1
15.11293634,0,0,45,1,0,0,1,1,1,1,0,1,1
59.40041068,0,0,24,1,1,0,1,1,0,0,0,1,0
81.24845996,0,0,27,1,0,1,1,1,3,0,1,0,1
4.76386037,0,1,30,1,0,1,1,1,0,0,0,1,1
27.23613963,0,0,27,0,0,1,1,1,1,1,0,0,1
24.41067762,1,0,27,1,0,0,1,1,3,1,0,0,1
50.89117043,1,1,34,0,0,0,1,0,3,0,0,1,1
27.56468172,0,1,41,0,0,0,1,0,3,1,0,1,1
140.2217659,0,1,27,0,0,1,1,0,3,1,0,1,0
18.56262834,0,0,24,1,0,0,1,1,3,1,1,0,0
164.5667351,0,0,27,0,0,0,1,0,3,0,0,1,0
14.55441478,0,1,30,0,0,0,0,0,2,0,0,1,0
64.52566735,0,0,25,1,0,1,1,1,0,0,1,0,0
123.3347023,1,0,22,0,0,1,1,1,3,0,1,1,0
1.347022587,0,0,27,1,0,1,1,1,1,0,1,0,1
27.40041068,0,0,43,0,0,1,1,0,3,0,1,0,0
133.9137577,1,1,19,0,0,0,1,0,3,1,0,1,0
115.5482546,0,0,19,1,1,0,1,1,1,1,0,0,0
48.19712526,0,0,39,1,0,0,1,1,3,1,1,0,0
35.77823409,1,0,22,0,0,1,0,1,1,0,0,0,1
23.2936345,1,0,32,1,0,0,1,0,1,1,1,0,0
7.950718686,1,0,34,0,0,1,1,0,1,1,1,0,0
24.27926078,0,1,27,1,0,0,1,1,3,1,1,0,0
130.9897331,1,0,31,1,0,1,1,1,2,1,0,0,1
57.82340862,1,1,25,0,0,1,1,0,1,0,0,1,1
23.88501027,1,0,26,1,0,0,1,1,1,0,0,0,1
41.69199179,1,0,21,1,1,0,1,1,0,0,0,1,1
10.84188912,1,0,30.40033257,1,0,1,1,1,0,0,0,1,0
27.36755647,0,0,26,1,1,0,1,1,1,1,0,0,1
43.8275154,1,0,27,1,0,0,1,1,2,1,0,0,1
0.394250513,1,1,36,0,0,1,1,1,3,1,0,1,0
26.94045175,1,0,44,1,0,1,1,0,3,1,0,1,1
1.445585216,0,0,29,1,0,1,1,1,1,1,0,0,0
138.9404517,0,0,30,0,0,1,1,1,2,1,0,0,1
21.88090349,0,0,38,1,0,0,1,1,2,0,1,0,0
6.242299795,0,0,21,1,1,0,0,1,1,1,0,0,1
8.410677618,1,1,32,0,1,0,1,1,3,0,1,1,0
40.3449692,1,0,23,0,0,1,1,1,2,1,0,0,0
15.34291581,0,1,33,0,0,1,1,1,3,1,1,0,0
58.80903491,1,0,32,0,0,0,1,0,3,0,1,0,0
42.0862423,0,0,31,1,0,0,1,1,3,1,1,0,0
9.133470226,0,0,22,1,0,1,1,1,0,1,0,0,1
3.58110883,1,0,34,0,0,0,1,1,3,1,0,0,0
72.67351129,0,0,35,1,0,1,1,0,3,0,1,1,0
37.78234086,1,0,34,1,0,0,1,1,3,0,0,1,1
45.07597536,0,0,28,1,0,0,1,1,1,1,0,0,1
15.21149897,1,0,30,1,0,0,1,0,3,1,1,0,1
97.44558522,0,0,28,0,0,1,1,0,0,0,0,1,1
40.3449692,0,0,29,1,0,1,1,1,1,0,0,1,1
64.75564682,0,0,35,1,0,0,1,1,1,1,1,0,0
79.54004107,0,1,23,0,0,1,1,0,3,0,1,0,0
24.83778234,0,0,34,1,0,1,1,1,2,0,0,1,1
19.94250513,1,0,23,0,0,0,1,1,1,0,1,1,0
80.65708419,1,0,37,1,0,1,1,0,3,1,1,0,0
4.960985626,1,0,37,0,0,0,1,1,0,0,0,0,1
96,1,0,22,0,0,1,1,1,1,0,1,1,0
10.51334702,0,1,36,0,0,1,1,1,0,0,0,1,1
1.938398357,0,0,26,0,0,0,1,1,2,1,0,0,1
155.1704312,1,0,33,1,0,0,1,0,2,0,0,1,0
8.607802875,1,0,29,1,0,0,1,1,0,1,0,0,1
34.59548255,0,0,34,1,0,0,1,0,0,0,0,0,1
11.95893224,1,0,35,1,0,0,1,1,1,0,1,0,1
112.788501,0,1,23,1,0,0,1,0,3,0,1,0,1
120.4435318,1,0,28,1,0,1,1,1,3,0,1,0,0
45.79876797,1,0,27,1,0,0,1,1,3,1,0,0,0
23.9835729,1,0,23,0,1,1,1,1,3,1,1,0,0
51.1211499,0,0,28,1,0,0,1,0,2,0,1,0,0
41.29774127,1,0,22,1,0,1,1,1,3,0,1,1,0
29.30595483,1,0,25,1,1,0,1,1,1,1,0,0,0
5.519507187,0,0,23,1,0,0,1,1,3,1,0,0,1
11.92607803,0,0,27,1,0,1,0,1,1,0,1,0,1
105.9219713,0,0,28,1,0,1,1,1,2,0,1,1,0
13.40451745,1,0,30.40033257,1,0,0,1,1,1,0,1,1,0
38.76796715,1,1,21,1,1,0,1,1,1,0,0,1,1
76.15605749,0,0,24,1,1,1,1,0,1,1,0,1,1
23.95071869,1,0,32,1,0,0,1,0,3,1,0,0,0
17.11704312,0,0,31,0,0,1,1,1,2,1,1,0,0
30.35728953,0,0,30,1,0,1,1,1,3,0,1,1,0
73.13347023,0,0,22,1,1,0,1,1,3,1,0,1,1
8.640657084,1,0,25,0,0,0,0,1,1,0,1,1,0
1.938398357,0,0,26,0,0,0,1,1,2,1,0,0,1
9.823408624,1,1,26,0,0,1,1,1,3,0,0,1,0
3.449691992,1,0,40,1,0,1,0,0,1,0,0,0,1
76.68172485,0,0,25,0,0,0,1,0,1,1,1,0,0
16.06570842,0,0,28,1,0,0,0,1,3,0,0,1,1
39.22792608,1,0,37,1,0,0,1,0,3,1,0,0,1
8.969199179,1,0,26,1,1,1,1,0,2,1,1,0,1
15.93429158,0,0,41,1,0,1,0,1,0,1,0,0,0
53.35523614,0,0,27,1,0,1,1,1,3,0,1,1,0
73.29774127,1,0,24,1,0,0,1,1,0,0,0,0,0
79.11293634,0,1,28,1,0,1,1,1,3,0,1,0,0
31.34291581,0,0,22,1,0,0,1,1,3,0,1,1,0
8.180698152,0,1,30,0,0,1,1,0,3,0,0,1,0
32.85420945,1,0,58,0,0,1,1,1,2,0,1,0,0
70.93223819,0,1,26,1,0,0,1,1,3,0,0,1,0
92.64887064,0,0,25,1,0,0,1,1,3,1,1,0,0
14.98151951,1,0,33,1,0,1,1,0,3,0,1,1,0
54.9650924,0,1,22,0,0,1,1,1,2,0,1,1,0
23.68788501,1,0,24,1,0,0,0,1,3,0,1,1,0
72.41067762,0,0,30,0,0,0,0,1,1,0,1,0,0
54.01232033,1,1,37,0,0,1,1,1,0,0,0,1,1
39.22792608,1,0,37,1,0,0,1,0,1,1,0,1,1
5.848049281,1,0,23,1,1,0,1,1,1,0,0,0,0
8.344969199,0,0,35,1,0,0,1,1,2,1,1,1,1
4.1724846,0,0,28,1,0,1,1,1,3,1,1,0,0
60.78028747,0,0,33,1,0,0,1,0,0,1,1,1,0
82.82546201,1,0,23,1,1,0,1,0,1,1,0,0,1
99.77823409,0,0,26,1,1,0,1,1,2,0,1,0,0
9.790554415,1,0,41,1,0,1,1,1,3,1,1,1,0
8.574948665,1,1,38,1,0,0,1,1,3,0,0,1,1
12.02464066,1,1,30,0,0,1,0,0,2,0,0,1,0
22.73511294,1,0,34,1,0,1,1,0,2,0,0,0,0
5.585215606,0,0,32,1,1,1,1,1,1,0,1,0,0
96.52566735,1,0,24,1,0,0,1,1,1,0,1,0,1
12.64887064,0,0,36,1,1,1,1,1,3,1,0,0,0
37.32238193,0,1,25,0,1,1,1,0,3,0,1,0,0
32.88706366,0,0,27,1,0,1,1,1,3,0,1,1,0
2.36550308,0,0,28,1,0,1,1,1,1,1,0,0,0
22.9650924,1,1,33,1,0,1,1,1,1,0,0,1,1
63.70431211,0,0,37,1,0,1,1,1,1,1,0,1,1
94.12731006,0,0,25,1,0,1,0,0,1,0,1,1,1
48.45995893,1,0,34,0,0,0,1,1,1,0,1,0,0
58.94045175,0,1,46,1,0,0,1,1,3,1,1,0,0
2.102669405,0,0,38,1,0,1,0,0,0,0,0,0,1
129.8069815,1,0,22,0,0,0,0,1,3,0,0,0,0
36.00821355,0,0,45,1,0,0,1,0,3,0,0,1,0
34.29979466,0,1,34,1,0,0,1,1,0,0,1,1,1
3.975359343,1,0,29,1,1,1,1,1,1,1,0,0,0
53.48665298,1,1,41,0,0,1,1,1,3,0,1,1,0
11.69609856,1,0,36,1,0,0,1,0,1,0,1,0,1
25.65913758,1,1,51,0,0,1,1,0,3,0,1,0,0
33.93839836,1,0,27,1,0,0,1,1,2,0,0,1,1
40.04928131,0,0,29,0,0,1,0,0,2,1,0,0,1
7.162217659,0,0,39,1,0,0,1,1,3,1,1,0,1
58.97330595,0,1,25,0,0,0,1,1,3,0,1,1,1
94.9486653,1,1,26,0,0,1,1,1,3,1,1,1,0
123.0718686,1,0,28,0,0,0,1,0,3,1,0,1,1
3.482546201,0,1,37,0,0,1,1,1,3,1,0,1,0
0.689938398,0,0,24,1,0,0,1,1,3,1,1,0,0
96.72279261,1,1,30,0,0,1,1,0,1,1,0,0,1
28.58316222,1,0,21,1,1,0,1,1,1,1,0,0,0
23.9835729,1,0,23,0,0,1,1,1,3,1,1,0,0
30.22587269,0,1,33,1,0,0,1,0,2,1,0,1,0
82.75975359,0,0,20,1,1,0,1,1,3,1,0,1,1
19.28542094,1,0,38,0,0,1,1,0,1,1,0,0,1
49.31416838,1,1,42,0,0,1,1,1,2,1,1,0,0
16.62422998,0,1,24,0,1,1,1,1,2,0,1,0,0
45.30595483,1,0,34,1,0,0,1,1,3,0,1,0,0
101.5195072,0,0,32,1,0,0,1,1,3,1,0,0,0
36.96098563,1,0,48,0,0,0,1,1,3,1,0,0,1
79.54004107,0,1,34,0,0,1,1,1,3,0,1,0,0
11.99178645,1,1,24,0,0,0,1,1,1,0,0,0,0
22.66940452,0,0,31,1,0,0,1,1,2,0,0,0,1
21.88090349,0,0,38,1,0,0,1,1,1,0,1,1,0
9.429158111,0,1,36,1,0,1,1,1,1,0,0,0,0
59.20328542,1,0,25,1,0,0,1,1,2,0,1,0,0
22.24229979,0,0,46,1,1,0,1,1,3,1,1,0,0
73.49486653,1,1,33,0,0,0,1,1,3,1,1,1,0
40.87063655,1,1,35,0,1,1,1,0,1,1,0,1,1
61.99589322,0,1,31,1,0,0,1,0,2,0,1,0,0
66.7926078,0,1,31,0,0,1,1,1,3,1,0,0,0
0.492813142,0,0,29,1,0,0,0,1,2,0,1,1,0
29.27310062,0,0,35,1,0,0,1,1,2,0,0,0,0
61.73305955,1,1,23,0,0,1,1,0,3,1,1,0,0
39.22792608,1,0,37,1,0,0,1,0,3,1,0,0,1
30.12731006,0,0,34,1,1,1,1,1,3,0,1,0,0
26.80903491,1,0,34,1,0,0,1,1,3,1,1,0,0
5.125256674,0,1,23,1,0,1,1,1,3,1,0,1,1
5.388090349,1,0,38,1,0,1,1,0,3,0,1,1,1
16.78850103,0,0,29,1,0,0,1,1,3,1,1,1,0
23.95071869,1,1,34,0,0,1,1,1,0,0,0,1,0
38.70225873,0,0,33,1,0,1,1,0,2,0,1,0,1
39.22792608,1,0,37,1,0,0,1,0,1,1,0,1,1
40.11498973,0,1,41,0,0,1,1,0,3,1,1,1,0
32.26283368,1,0,35,1,0,1,1,0,2,0,0,1,1
22.37371663,1,0,31,0,0,1,1,1,2,0,1,0,0
10.7761807,1,0,35,0,0,0,1,0,0,0,0,0,1
40.57494867,1,1,29,0,0,0,1,1,1,0,1,0,0
39.68788501,0,0,25,1,0,1,1,1,1,1,0,0,1
9.790554415,1,0,41,1,0,1,1,1,3,1,1,0,0
5.256673511,1,1,34,0,0,1,1,0,3,1,1,0,0
27.92607803,0,0,25,1,0,0,1,1,1,0,0,0,1
3.58110883,1,0,40,1,0,0,1,1,0,0,0,1,1
9.034907598,0,0,30,1,0,1,1,1,2,0,0,1,1
7.852156057,0,0,41,1,0,1,1,1,3,0,1,0,0
54.04517454,1,0,30,1,1,0,1,1,2,0,0,1,1
73.3963039,0,0,43,1,0,1,1,1,0,1,0,0,1
59.86036961,1,0,27,1,0,1,1,1,1,1,0,0,0
12.09034908,1,1,25,1,1,0,1,1,1,0,0,0,0
4.993839836,0,0,31,1,0,0,1,1,0,0,0,0,1
85.09240246,0,0,26,1,1,0,1,1,0,0,1,0,0
25.98767967,1,0,23,1,0,0,1,1,3,0,1,1,0
63.54004107,1,0,31,0,0,1,1,0,3,0,0,1,1
2.792607803,1,1,39,0,0,0,1,1,0,0,0,1,1
26.18480493,1,1,21,0,0,1,1,1,3,1,0,0,0
103.5893224,0,0,21,1,0,0,0,1,3,0,1,1,0
10.11909651,0,0,30,1,0,1,0,0,0,0,0,0,1
80.06570842,1,0,45,1,0,0,1,1,3,0,1,1,0
19.74537988,0,0,33,1,0,1,1,1,2,1,0,0,0
55.72073922,1,0,29,1,0,0,1,1,1,1,0,0,0
80.49281314,1,0,25,1,0,0,1,1,1,1,0,0,1
11.30184805,1,0,34,0,0,1,0,0,0,0,0,0,0
16.95277207,0,0,38,1,0,0,1,1,1,0,1,0,0
25.42915811,1,0,22,1,1,1,1,1,1,0,0,1,1
2.39835729,0,1,25,0,0,0,1,0,1,0,0,0,1
29.01026694,1,0,28,0,0,1,1,1,0,0,0,0,0
68.27104723,1,0,24,0,0,0,1,1,1,0,0,1,1
13.9301848,0,0,27,1,0,0,1,1,1,0,1,0,0
2.036960986,1,0,48,1,0,0,1,1,1,0,0,1,1
23.03080082,0,0,24,1,0,0,1,1,2,0,0,1,1
21.48665298,0,0,31,0,0,0,1,1,0,0,0,0,0
60.78028747,0,0,33,1,0,0,1,0,3,0,0,1,1
6.275154004,1,0,30.40033257,0,1,0,1,1,0,1,0,0,1
37.15811088,1,1,38,1,0,0,1,1,1,0,0,1,0
6.800821355,0,1,25,1,0,0,1,1,2,0,1,1,1
86.66940452,0,0,25,1,0,0,1,1,2,0,1,0,0
163.8110883,1,1,19,1,0,1,1,0,3,0,1,1,0
2.792607803,0,0,41,1,0,0,1,1,1,0,0,0,1
24.18069815,1,0,23,1,0,0,1,1,1,0,1,0,0
123.6960986,0,0,32,1,0,1,0,0,3,1,0,0,0
81.64271047,0,0,31,1,1,0,1,1,3,0,1,0,0
48.62422998,0,0,40,1,1,1,1,1,1,1,1,0,0
5.94661191,0,0,38,0,0,1,1,0,1,0,0,1,1
23.68788501,1,0,24,1,0,0,0,1,3,0,0,1,0
